explained_variance,total_timesteps,fps,policy_entropy,nupdates,value_loss,ep_reward_mean,ep_len_mean
0.9839062485843897,863500,674,2.048400640487671,172700,2.062640487565659e-05,-2.19,702.56
-5.678804397583008,864000,674,2.0610175132751465,172800,0.00017504626885056496,-2.24,701.14
0.9826952740550041,864500,674,2.075556993484497,172900,1.1890611858689226e-05,-2.24,701.14
-791.27880859375,865000,674,2.05854868888855,173000,0.012686600908637047,-2.29,697.83
-89.34941101074219,865500,675,2.0437235832214355,173100,0.0007049246923997998,-2.28,698.13
-0.005997657775878906,866000,675,2.052989959716797,173200,0.00026624120073392987,-2.29,697.88
-226.866943359375,866500,675,2.0329713821411133,173300,0.00015456220717169344,-2.29,697.88
-2.1595561504364014,867000,675,2.045334815979004,173400,0.00030132458778098226,-2.35,698.51
0.9706257004290819,867500,675,2.0675060749053955,173500,3.072094841627404e-05,-2.37,696.13
0.29919713735580444,868000,675,2.0581464767456055,173600,7.499811908928677e-05,-2.37,696.13
0.9179572835564613,868500,675,2.039937973022461,173700,0.0005508919130079448,-2.33,700.92
-1.7271173000335693,869000,676,2.0632545948028564,173800,0.0007206214359030128,-2.3,702.72
-3.030353546142578,869500,676,2.0502731800079346,173900,0.001357002300210297,-2.3,702.72
0.9385809451341629,870000,676,2.0572826862335205,174000,0.0003659096546471119,-2.26,702.44
-27.19015121459961,870500,676,2.0784995555877686,174100,0.0001453543227398768,-2.21,702.96
0.3049905300140381,871000,676,2.078612804412842,174200,0.0001437844621250406,-2.21,702.96
0.29718470573425293,871500,676,2.076308012008667,174300,0.00021537132852245122,-2.24,700.91
-33.38215637207031,872000,676,2.077578067779541,174400,1.1489926691865548e-05,-2.22,701.46
0.29390454292297363,872500,677,2.0603251457214355,174500,0.0019804933108389378,-2.22,701.46
0.9598429724574089,873000,677,2.0440239906311035,174600,7.056759386614431e-06,-2.25,700.77
-1.13478684425354,873500,677,2.0779037475585938,174700,1.704253190837335e-05,-2.26,700.69
-65.14632415771484,874000,677,2.054548978805542,174800,7.285344327101484e-05,-2.26,698.06
0.8375359326601028,874500,677,2.07688045501709,174900,0.0004343606124166399,-2.16,697.81
-537.7364501953125,875000,677,2.0386295318603516,175000,0.00296875205822289,-2.16,697.81
0.9979997354093939,875500,677,2.0599188804626465,175100,3.870698492391966e-06,-2.11,697.83
-34.94626998901367,876000,677,2.05570650100708,175200,0.0002350447903154418,-2.13,697.83
0.40633678436279297,876500,678,2.0666701793670654,175300,0.00015646011161152273,-2.13,697.83
0.7579167932271957,877000,678,1.9953340291976929,175400,7.966656994540244e-05,-2.11,700.72
0.9732211586087942,877500,678,2.0493483543395996,175500,1.6541913282708265e-05,-2.13,700.97
-12.450952529907227,878000,678,2.054150104522705,175600,0.00013724309974350035,-2.19,694.47
0.11042696237564087,878500,678,2.0703883171081543,175700,0.00042665438377298415,-2.19,694.47
-3.1356945037841797,879000,678,2.0720884799957275,175800,0.0009753306512720883,-2.19,694.47
0.7075974643230438,879500,678,2.0436348915100098,175900,5.2111525292275473e-05,-2.18,697.5
0.49428027868270874,880000,678,2.0729804039001465,176000,0.0014757763128727674,-2.11,698.68
-0.5920262336730957,880500,679,2.076240062713623,176100,0.000641636666841805,-2.13,696.03
-1.9859201908111572,881000,679,2.0394749641418457,176200,9.704662079457194e-05,-2.13,695.83
-0.48324358463287354,881500,679,2.0755505561828613,176300,0.00013067545660305768,-2.07,693.75
0.9515279568731785,882000,679,2.0592751502990723,176400,4.023791007057298e-06,-2.07,693.75
-0.04205358028411865,882500,679,2.0601680278778076,176500,0.0005327666876837611,-2.08,693.05
-135.60250854492188,883000,679,2.068206548690796,176600,0.00498459255322814,-2.07,692.87
-17081.431640625,883500,679,2.0574424266815186,176700,0.0007009414257481694,-2.07,692.87
-111.90888977050781,884000,680,2.0766711235046387,176800,0.0004866179951932281,-2.13,693.25
0.9366797655820847,884500,680,2.0641751289367676,176900,3.100150570389815e-05,-2.09,694.22
-36.661380767822266,885000,680,2.056464195251465,177000,0.0003767864836845547,-2.09,694.22
0.6088191270828247,885500,680,2.038961172103882,177100,7.91165221016854e-05,-2.06,698.27
0.8207712322473526,886000,680,2.073909282684326,177200,9.732126272865571e-06,-2.12,691.14
-3.3455190658569336,886500,680,2.063354969024658,177300,0.00033068511402234435,-2.12,691.05
0.6033766865730286,887000,680,2.006101131439209,177400,4.726623956230469e-05,-2.07,690.17
-7.469673156738281,887500,680,2.0683443546295166,177500,0.0001391184632666409,-2.08,688.8
0.8728769719600677,888000,680,2.0331931114196777,177600,1.6319494534400292e-05,-2.08,688.8
-0.007021665573120117,888500,680,1.9983494281768799,177700,0.7780930995941162,-2.07,693.35
-27.813753128051758,889000,681,2.076003313064575,177800,3.903364995494485e-05,-2.07,693.35
-131.0384979248047,889500,681,2.065973997116089,177900,0.0011079652467742562,-2.05,696.85
0.9931642464362085,890000,681,2.0461087226867676,178000,0.0001673542137723416,-2.05,696.85
-46.90304946899414,890500,681,2.0433952808380127,178100,0.0003310993197374046,-2.02,700.01
-10.712124824523926,891000,681,2.075532913208008,178200,0.00027559170848689973,-2.02,700.01
-23.630998611450195,891500,681,2.0709965229034424,178300,0.00023002384114079177,-1.93,704.64
-51.583526611328125,892000,681,2.0665605068206787,178400,0.0002939709520433098,-1.95,703.25
-17.426136016845703,892500,681,2.0652389526367188,178500,0.0005550350178964436,-1.95,703.25
-37.27177429199219,893000,682,2.0770390033721924,178600,0.002477464731782675,-1.9,705.89
-9.163361549377441,893500,682,2.0696420669555664,178700,0.0020275742281228304,-1.88,706.65
-0.686858057975769,894000,682,1.9949932098388672,178800,0.0015058292774483562,-1.88,706.65
0.006188750267028809,894500,682,2.05241322517395,178900,0.0008715650183148682,-1.82,709.67
0.6100260019302368,895000,682,2.0712790489196777,179000,3.241947706555948e-05,-1.83,708.29
-5.534156322479248,895500,682,2.067081928253174,179100,0.0002457181690260768,-1.83,708.29
0.39562636613845825,896000,682,2.0706264972686768,179200,0.16415636241436005,-1.85,707.72
-105.35462188720703,896500,683,2.0630030632019043,179300,0.00018488509522285312,-1.83,710.82
-4.9543938636779785,897000,683,2.0671164989471436,179400,2.6337995223002508e-05,-1.83,710.82
-0.19385743141174316,897500,683,2.059688091278076,179500,0.9138520359992981,-1.76,713.04
0.6465310454368591,898000,683,2.0644991397857666,179600,3.3678723411867395e-05,-1.75,711.76
-1.205806016921997,898500,683,2.045621395111084,179700,0.00011966966849286109,-1.75,711.76
0.5933761894702911,899000,683,2.06599760055542,179800,0.0001659379922784865,-1.73,715.01
0.022198140621185303,899500,683,2.0506041049957275,179900,0.00023432352463714778,-1.77,713.34
-2.7261173725128174,900000,657,2.0728812217712402,180000,0.00011099164839833975,-1.8,709.43
-0.1985105276107788,900500,657,2.068967819213867,180100,0.00013416065485216677,-1.8,709.43
0.3477591872215271,901000,657,2.0713419914245605,180200,0.19050806760787964,-1.79,713.1
-25.90073013305664,901500,657,2.0730557441711426,180300,0.0002720286138355732,-1.79,713.1
-1.4149682521820068,902000,657,2.0686111450195312,180400,0.00013943704834673554,-1.78,712.78
0.3032383322715759,902500,657,2.0756354331970215,180500,7.15910064172931e-05,-1.76,714.55
0.9444928988814354,903000,658,2.0669102668762207,180600,4.408500171848573e-05,-1.76,714.55
0.7275801301002502,903500,658,2.0719661712646484,180700,3.5997316444991156e-05,-1.74,717.35
0.6131092011928558,904000,658,2.0649523735046387,180800,3.505682616378181e-05,-1.76,715.39
-6.972399711608887,904500,658,2.069254159927368,180900,0.002057446166872978,-1.76,715.39
-6.862248420715332,905000,658,2.064988851547241,181000,5.619123112410307e-05,-1.75,716.95
-16.4843692779541,905500,658,2.0754568576812744,181100,0.0009119875030592084,-1.76,716.67
-0.8520547151565552,906000,658,2.062228202819824,181200,0.00020064790442120284,-1.76,715.91
0.7886339575052261,906500,658,2.0786356925964355,181300,8.011994941625744e-05,-1.76,715.91
-5.36848783493042,907000,658,2.0659773349761963,181400,0.00019724287267308682,-1.79,715.45
0.39190131425857544,907500,658,2.072772979736328,181500,0.0005638397415168583,-1.78,716.29
-23.28330421447754,908000,659,2.073368787765503,181600,0.0002547391632106155,-1.8,713.66
0.854757770895958,908500,659,2.0709662437438965,181700,0.00019300657731946558,-1.78,713.24
0.06264179944992065,909000,659,2.0700252056121826,181800,4.116825220989995e-05,-1.78,713.24
-280.76007080078125,909500,659,2.0660037994384766,181900,0.0005072756903246045,-1.77,713.46
0.45940691232681274,910000,659,2.0695786476135254,182000,0.00013868874520994723,-1.71,717.18
-164.7739715576172,910500,659,2.057904005050659,182100,0.0006887615891173482,-1.71,717.18
-1.1516051292419434,911000,659,2.0636088848114014,182200,0.00015667302068322897,-1.71,716.19
-7.731568336486816,911500,659,2.0638134479522705,182300,0.00044126217835582793,-1.71,716.19
0.8682735562324524,912000,659,2.05419921875,182400,2.4885224775061943e-05,-1.68,718.65
-16.588855743408203,912500,660,2.0739197731018066,182500,9.385521843796596e-05,-1.68,719.13
-6.715913772583008,913000,660,1.9311020374298096,182600,0.0004006681847386062,-1.7,719.39
-33.719181060791016,913500,660,2.0633482933044434,182700,0.00020794659212697297,-1.7,719.39
0.5449055731296539,914000,660,2.0170481204986572,182800,0.00019667806918732822,-1.77,718.5
-0.2926369905471802,914500,660,2.0317318439483643,182900,7.221318082883954e-05,-1.79,715.04
0.26879996061325073,915000,660,2.023115634918213,183000,0.24529524147510529,-1.75,712.24
-0.12855291366577148,915500,660,2.0572056770324707,183100,0.00010526337428018451,-1.71,713.59
-0.7726596593856812,916000,661,2.0646615028381348,183200,0.00012449543282855302,-1.71,713.59
-5.260598182678223,916500,661,2.0574638843536377,183300,0.0003321719414088875,-1.64,715.49
-20.311460494995117,917000,661,2.0720818042755127,183400,0.0008154340321198106,-1.64,715.49
-0.021935582160949707,917500,661,2.032562017440796,183500,0.386273592710495,-1.66,712.33
-2.598451614379883,918000,661,2.028081178665161,183600,0.00018434420053381473,-1.73,714.97
-1.8946282863616943,918500,661,2.0775527954101562,183700,0.00017000471416395158,-1.78,710.32
-1.8066036701202393,919000,661,2.068720817565918,183800,8.962854917626828e-05,-1.78,710.32
-2.669883966445923,919500,661,2.059417247772217,183900,0.0009641183423809707,-1.74,709.83
-521.5443725585938,920000,661,2.009315013885498,184000,0.008699475787580013,-1.71,711.42
0.09344345331192017,920500,662,2.004303455352783,184100,0.47271886467933655,-1.71,711.42
-1.825493335723877,921000,662,2.046670436859131,184200,0.00023403165687341243,-1.71,711.79
-17.778614044189453,921500,662,2.0632102489471436,184300,0.001715158112347126,-1.71,711.79
-0.5654243230819702,922000,662,2.0656745433807373,184400,0.0001336479326710105,-1.66,716.42
-1.7341465950012207,922500,662,2.0625412464141846,184500,0.0001942388917086646,-1.66,716.42
-1.0358638763427734,923000,662,2.075223684310913,184600,3.834591916529462e-05,-1.6,721.52
-0.36686229705810547,923500,662,2.059114694595337,184700,0.0002585964393801987,-1.6,721.52
-1.0398879051208496,924000,662,2.0770323276519775,184800,0.0001585529971634969,-1.6,723.86
-66364.953125,924500,662,2.0205256938934326,184900,0.16835832595825195,-1.61,723.41
-16.400880813598633,925000,663,2.047698497772217,185000,3.8698013668181375e-05,-1.67,723.63
0.653101921081543,925500,663,2.071683168411255,185100,3.722182736964896e-05,-1.67,723.63
-11.960519790649414,926000,663,2.0680344104766846,185200,9.657889313530177e-05,-1.68,724.15
-32.15083312988281,926500,663,2.0616726875305176,185300,0.00017631010268814862,-1.72,720.59
-9095.79296875,927000,663,2.0187342166900635,185400,0.10991452634334564,-1.72,720.59
-4.078605651855469,927500,663,1.9665628671646118,185500,0.0004042312502861023,-1.68,723.51
0.22889858484268188,928000,663,2.0332019329071045,185600,0.25062423944473267,-1.68,723.51
-18.29360580444336,928500,663,2.0689868927001953,185700,0.0005578516284003854,-1.7,726.74
0.4784051179885864,929000,664,2.071017026901245,185800,8.885397983249277e-05,-1.66,724.77
-4.195505142211914,929500,664,1.980860948562622,185900,0.0010034742299467325,-1.69,721.16
0.7768410742282867,930000,664,2.0524842739105225,186000,0.00013464561197906733,-1.69,721.16
-47812.5234375,930500,664,1.9801050424575806,186100,0.11328784376382828,-1.69,721.16
-2.5162158012390137,931000,664,2.0326738357543945,186200,0.00011751484271371737,-1.64,727.49
0.4416213631629944,931500,664,2.070361614227295,186300,3.046384699700866e-05,-1.62,729.91
0.1407170295715332,932000,664,1.9571425914764404,186400,9.442738519283012e-05,-1.62,729.91
-4.529096603393555,932500,664,2.0739524364471436,186500,6.515340646728873e-05,-1.6,732.66
0.7956250458955765,933000,664,2.0715601444244385,186600,6.562260386999696e-05,-1.65,732.5
-39.27157211303711,933500,665,2.0682523250579834,186700,0.00035031037987209857,-1.65,732.5
0.8798803612589836,934000,665,1.9000896215438843,186800,1.6660276742186397e-05,-1.63,736.85
0.9985875958809629,934500,665,2.017178773880005,186900,1.2663030247495044e-05,-1.63,736.85
-1297.7042236328125,935000,665,2.0731935501098633,187000,0.0010655287187546492,-1.63,736.59
-0.44946980476379395,935500,665,2.073822259902954,187100,0.00046400725841522217,-1.61,738.33
0.17355728149414062,936000,665,2.017777919769287,187200,0.0004832848790101707,-1.61,738.33
-3.2005510330200195,936500,665,2.0756897926330566,187300,0.0001369710371363908,-1.62,735.07
-5.718445301055908,937000,665,2.0646042823791504,187400,0.0007843559724278748,-1.64,736.36
0.8416906148195267,937500,665,2.054431438446045,187500,0.00014171318616718054,-1.64,736.36
0.7411313354969025,938000,666,2.0297937393188477,187600,0.0008264939533546567,-1.64,736.21
0.9500857330858707,938500,666,2.0610384941101074,187700,0.00014587250188924372,-1.63,736.42
-3.120302200317383,939000,666,2.037853956222534,187800,0.0002703999634832144,-1.63,736.46
-13.726521492004395,939500,666,2.0642549991607666,187900,0.001158209634013474,-1.63,736.46
-21.52923011779785,940000,666,2.0568010807037354,188000,0.0001577340008225292,-1.62,738.14
-13.110024452209473,940500,666,2.0689139366149902,188100,0.0016994662582874298,-1.62,738.14
0.43577659130096436,941000,666,2.0675976276397705,188200,0.00020646564371418208,-1.59,740.54
0.9551643468439579,941500,666,2.05525279045105,188300,0.015352671034634113,-1.52,742.39
0.2651710510253906,942000,667,2.0540778636932373,188400,0.26608070731163025,-1.52,742.39
0.42932480573654175,942500,667,2.07200288772583,188500,1.3739487258135341e-05,-1.54,740.45
-1.5541985034942627,943000,667,2.0750372409820557,188600,0.00012238183990120888,-1.57,737.56
-14.733131408691406,943500,667,2.0610594749450684,188700,0.0034594698809087276,-1.57,737.05
0.962222296744585,944000,667,2.058560848236084,188800,4.9290388233202975e-06,-1.57,737.05
0.22935611009597778,944500,667,2.0776052474975586,188900,0.00010165783169213682,-1.61,737.44
-2.3863179683685303,945000,667,2.0771896839141846,189000,0.00037222844548523426,-1.61,738.33
-0.978386402130127,945500,667,2.0563855171203613,189100,0.00037570783752016723,-1.61,738.33
0.3614634871482849,946000,667,2.0522098541259766,189200,0.1005224734544754,-1.62,736.13
0.22384560108184814,946500,668,2.0648818016052246,189300,0.0007422706112265587,-1.64,733.43
0.9577410817146301,947000,668,2.068112850189209,189400,1.7377646145178005e-05,-1.63,735.54
-5.663146495819092,947500,668,2.073483943939209,189500,0.0021850191988050938,-1.66,733.13
-0.4850720167160034,948000,668,2.0671088695526123,189600,0.000609321054071188,-1.66,733.13
-181.92469787597656,948500,668,2.0625076293945312,189700,0.0003813085495494306,-1.72,735.24
0.9791606906801462,949000,668,2.066910743713379,189800,4.5271531234902795e-06,-1.74,736.61
-28.153329849243164,949500,668,2.06781005859375,189900,0.00010027222015196458,-1.75,733.63
0.9948972789570689,950000,668,2.066444158554077,190000,0.0017110919579863548,-1.75,732.68
-5.378082275390625,950500,669,2.0558948516845703,190100,0.0003595908056013286,-1.75,732.68
-46.35693359375,951000,669,2.0641798973083496,190200,0.0006827806355431676,-1.71,733.64
0.2176830768585205,951500,669,2.046604871749878,190300,0.0009562877821736038,-1.71,733.64
0.9865687219426036,952000,669,2.071931838989258,190400,8.672587682667654e-06,-1.69,735.56
-11.965036392211914,952500,669,2.0406105518341064,190500,0.001359402434900403,-1.72,729.18
-12.052910804748535,953000,669,2.0453884601593018,190600,7.855879084672779e-05,-1.73,730.11
-0.3793485164642334,953500,669,2.059250831604004,190700,7.514100434491411e-05,-1.73,730.6
-59.104427337646484,954000,669,2.0339484214782715,190800,3.586896855267696e-05,-1.73,730.7
-31.67627716064453,954500,670,2.0622034072875977,190900,0.0006489345687441528,-1.73,730.7
-0.2692974805831909,955000,670,2.0499165058135986,191000,0.0003998219035565853,-1.73,730.7
-2.3525242805480957,955500,670,2.028507947921753,191100,0.0006595609593205154,-1.78,734.44
0.99320771638304,956000,670,2.0721030235290527,191200,0.00025856797583401203,-1.79,734.9
0.3782895803451538,956500,670,2.0766985416412354,191300,0.0004448872059583664,-1.81,733.39
-5.050408363342285,957000,670,2.0787763595581055,191400,0.0023642247542738914,-1.81,733.39
-12.353033065795898,957500,670,2.0690674781799316,191500,2.0277631847420707e-05,-1.81,732.85
-16.332386016845703,958000,670,2.0722274780273438,191600,0.00012114391574868932,-1.82,733.47
-41.81546401977539,958500,670,2.072103977203369,191700,4.906752656097524e-05,-1.82,733.47
-4.061130523681641,959000,671,2.0747172832489014,191800,0.00025950762210413814,-1.79,734.47
-0.8604711294174194,959500,671,2.064051866531372,191900,0.000288400799036026,-1.78,736.13
-0.5209041833877563,960000,671,2.071664810180664,192000,0.0005558475386351347,-1.78,736.13
-1.11008620262146,960500,671,2.0740725994110107,192100,0.00021838201791979373,-1.76,738.24
0.8114436268806458,961000,671,2.063741445541382,192200,7.361787720583379e-05,-1.74,736.81
-19.02422523498535,961500,671,2.073014736175537,192300,0.00039599035517312586,-1.69,738.2
0.7243119180202484,962000,671,2.070364475250244,192400,2.468298771418631e-05,-1.69,738.2
0.3841773271560669,962500,671,2.065091609954834,192500,0.00010586101416265592,-1.67,736.52
0.947143167257309,963000,671,2.0526204109191895,192600,1.3407077858573757e-05,-1.63,732.66
0.7506947815418243,963500,672,2.0501952171325684,192700,9.398088150192052e-05,-1.64,731.34
0.7013171911239624,964000,672,2.070953369140625,192800,0.0001424989604856819,-1.72,728.27
-2.201134204864502,964500,672,2.0525500774383545,192900,0.0003793811483774334,-1.72,728.27
-1.3878393173217773,965000,672,2.077260971069336,193000,9.772079465619754e-06,-1.73,726.07
0.05245095491409302,965500,672,2.0723986625671387,193100,0.00017701419710647315,-1.71,723.93
-0.7055686712265015,966000,672,2.0641913414001465,193200,0.0001542138634249568,-1.71,723.93
0.6606462895870209,966500,672,2.030301094055176,193300,0.00011385988909751177,-1.7,725.46
-0.015957355499267578,967000,672,2.065096855163574,193400,5.786294423160143e-05,-1.7,724.65
0.08817607164382935,967500,673,2.0588905811309814,193500,0.00040534132858738303,-1.7,724.65
-1785.3060302734375,968000,673,1.9176502227783203,193600,0.3734206259250641,-1.64,727.17
0.7487549781799316,968500,673,1.995737075805664,193700,0.0006546034710481763,-1.64,727.17
0.7915270924568176,969000,673,2.053313732147217,193800,6.765380931028631e-06,-1.6,729.54
-0.4119497537612915,969500,673,2.0722031593322754,193900,6.609115189348813e-06,-1.6,728.24
-2332.429443359375,970000,673,2.071457624435425,194000,0.0020782186184078455,-1.67,726.11
0.7890153974294662,970500,673,2.0395774841308594,194100,3.594837471609935e-05,-1.67,726.11
0.8073541969060898,971000,673,2.067960262298584,194200,0.00023868079006206244,-1.64,728.4
0.20578932762145996,971500,673,1.9963182210922241,194300,0.14096525311470032,-1.66,725.19
0.30138033628463745,972000,674,2.0538623332977295,194400,5.8358935348223895e-05,-1.68,722.76
-217.0986328125,972500,674,2.0580990314483643,194500,0.00017173049855045974,-1.68,722.76
-16.5356388092041,973000,674,2.0440173149108887,194600,0.0025928462855517864,-1.68,722.76
0.9239291697740555,973500,674,2.0621562004089355,194700,3.78254808310885e-05,-1.65,724.5
-2.0047996044158936,974000,674,2.0638797283172607,194800,0.00032380243646912277,-1.68,721.49
0.4325152039527893,974500,674,2.052302837371826,194900,0.13865379989147186,-1.68,721.49
0.9703504778444767,975000,674,1.9249069690704346,195000,9.830328053794801e-06,-1.64,724.57
-162.21070861816406,975500,674,2.0733389854431152,195100,0.0025404789485037327,-1.61,722.95
-0.6176598072052002,976000,674,2.0704257488250732,195200,3.267042848165147e-05,-1.61,722.95
-25.75056266784668,976500,675,2.0654988288879395,195300,0.46813106536865234,-1.59,725.13
-55.3424186706543,977000,675,2.077526330947876,195400,8.68572824401781e-05,-1.62,724.2
-26.463884353637695,977500,675,2.0483202934265137,195500,0.0018030994106084108,-1.62,723.43
-195.50613403320312,978000,675,2.0717339515686035,195600,0.00025738138356246054,-1.63,723.05
0.994521850720048,978500,675,2.0403125286102295,195700,3.0707331006851746e-06,-1.63,723.05
-110.88990783691406,979000,675,2.0632710456848145,195800,0.0003319739189464599,-1.62,723.49
0.8894825950264931,979500,675,2.0606296062469482,195900,4.6127988753141835e-05,-1.62,723.49
0.9241181164979935,980000,675,2.070996046066284,196000,7.69485195633024e-05,-1.57,723.98
-2.9416661262512207,980500,675,2.075150728225708,196100,0.00046963500790297985,-1.55,725.84
-2.313368082046509,981000,676,2.0583138465881348,196200,0.0004472681903280318,-1.55,725.84
-0.23295307159423828,981500,676,2.0384857654571533,196300,0.00015671292203478515,-1.55,728.38
-11.859310150146484,982000,676,2.0691380500793457,196400,9.011772635858506e-05,-1.56,728.37
-12.199746131896973,982500,676,2.075868844985962,196500,0.0005409193108789623,-1.56,728.37
0.3782593011856079,983000,676,2.065286159515381,196600,4.053210432175547e-05,-1.55,728.63
-113.4833984375,983500,676,2.0742287635803223,196700,0.00018056234694086015,-1.55,728.63
-0.19518136978149414,984000,676,2.0184578895568848,196800,0.0023668038193136454,-1.55,728.16
-2.9524362087249756,984500,676,2.055410146713257,196900,8.669392263982445e-05,-1.56,727.21
-96.1299057006836,985000,676,2.072758197784424,197000,0.000567810726352036,-1.56,727.21
0.6924483776092529,985500,677,2.071866512298584,197100,0.0001319048460572958,-1.54,732.25
-16.006166458129883,986000,677,2.0674452781677246,197200,0.0012177384924143553,-1.54,732.25
-19.81235122680664,986500,677,2.0637028217315674,197300,0.0021817279048264027,-1.51,732.78
0.31720125675201416,987000,677,2.0547797679901123,197400,0.0001258017000509426,-1.51,733.66
0.9647489786148071,987500,677,2.0323824882507324,197500,3.162935172440484e-05,-1.5,734.24
-10.454656600952148,988000,677,2.056992769241333,197600,0.00011795838508987799,-1.5,734.24
0.8869475573301315,988500,677,2.06109356880188,197700,8.750543202040717e-06,-1.56,734.96
0.8343749791383743,989000,677,2.078228712081909,197800,2.9692313546547666e-05,-1.56,734.97
0.9950603293254972,989500,678,2.0598037242889404,197900,1.917704867082648e-05,-1.56,734.97
0.8412488400936127,990000,678,2.068587064743042,198000,1.451633306714939e-05,-1.62,732.74
-8.998343467712402,990500,678,2.047764301300049,198100,0.001516752876341343,-1.62,732.53
-24.506574630737305,991000,678,2.063845157623291,198200,0.0023207238409668207,-1.56,730.91
-3.7924137115478516,991500,678,2.0687689781188965,198300,0.0001394966966472566,-1.56,730.91
0.8726270198822021,992000,678,2.05733060836792,198400,6.688536814181134e-05,-1.54,733.88
0.20355141162872314,992500,678,2.046873092651367,198500,0.0004564971604850143,-1.58,734.31
0.7925524860620499,993000,678,2.030611276626587,198600,5.6924916862044483e-05,-1.58,734.31
-0.012794256210327148,993500,678,2.030585527420044,198700,0.39196133613586426,-1.62,731.74
0.9922367953695357,994000,679,2.072985887527466,198800,1.136661467171507e-06,-1.64,730.53
0.34640777111053467,994500,679,2.0638480186462402,198900,0.17368543148040771,-1.7,724.89
-2167.37744140625,995000,679,2.065286636352539,199000,0.00026930583408102393,-1.7,724.89
0.9476934485137463,995500,679,2.0522892475128174,199100,9.973938176699448e-06,-1.72,725.81
-10.572409629821777,996000,679,2.067823886871338,199200,0.0007636461523361504,-1.72,725.81
-0.014572381973266602,996500,679,2.065176248550415,199300,9.521293577563483e-06,-1.68,726.62
-2.839796304702759,997000,679,2.058873414993286,199400,0.00015764521958772093,-1.67,727.51
-0.7693866491317749,997500,679,2.0766043663024902,199500,0.00028414954431355,-1.68,726.53
-4.245068550109863,998000,680,2.0730350017547607,199600,6.909345393069088e-05,-1.68,726.53
0.3555065989494324,998500,680,2.0309197902679443,199700,0.00016900611808523536,-1.67,726.04
0.5608283281326294,999000,680,2.022019147872925,199800,6.915564881637692e-05,-1.68,724.67
-6.294824123382568,999500,680,2.033677101135254,199900,0.00027299532666802406,-1.64,721.8
-3.606438636779785,1000000,656,2.0666375160217285,200000,0.00029900591471232474,-1.68,719.18
0.9102396667003632,1000500,656,2.073106288909912,200100,8.6568521510344e-05,-1.68,719.18
0.8689907789230347,1001000,656,2.0674681663513184,200200,0.0002243060152977705,-1.71,720.59
-0.20442557334899902,1001500,657,2.031287670135498,200300,0.00010203821875620633,-1.71,720.59
-20.233850479125977,1002000,657,2.0725321769714355,200400,4.4510274165077135e-05,-1.66,722.95
0.6030851006507874,1002500,657,2.0672106742858887,200500,2.9999686375958845e-05,-1.66,722.95
-4.093573093414307,1003000,657,2.065164804458618,200600,0.0007839972386136651,-1.69,719.8
-43.67660903930664,1003500,657,2.0455875396728516,200700,0.01171622984111309,-1.7,718.16
0.8818685412406921,1004000,657,2.06231951713562,200800,5.662642070092261e-05,-1.67,719.33
-1.281614065170288,1004500,657,2.074404239654541,200900,0.00043711852049455047,-1.67,719.33
0.8482317626476288,1005000,657,2.055715322494507,201000,0.00017625927284825593,-1.64,710.85
-0.2017291784286499,1005500,657,2.0601449012756348,201100,0.0001277215196751058,-1.66,708.08
0.9166397005319595,1006000,658,2.048243999481201,201200,6.476027920143679e-05,-1.66,708.08
0.2042102813720703,1006500,658,2.0397915840148926,201300,0.3142644464969635,-1.63,708.77
0.9268808886408806,1007000,658,2.074263095855713,201400,1.6846470316522755e-05,-1.63,708.77
-0.37109148502349854,1007500,658,2.0600719451904297,201500,3.8998918171273544e-05,-1.62,709.45
0.9470749907195568,1008000,658,2.0665855407714844,201600,4.947016714140773e-05,-1.57,709.88
-6.175214767456055,1008500,658,2.0692100524902344,201700,0.22691667079925537,-1.57,709.88
0.611066073179245,1009000,658,2.0658340454101562,201800,8.65143010742031e-05,-1.52,712.97
-7.0283966064453125,1009500,658,2.0732808113098145,201900,0.0009215477621182799,-1.52,712.97
0.8260413706302643,1010000,659,2.069485664367676,202000,4.157381681579864e-06,-1.47,714.85
0.9309729784727097,1010500,659,2.064831018447876,202100,1.7219348364960751e-06,-1.48,713.57
-4.591658115386963,1011000,659,2.0514166355133057,202200,0.0013911117566749454,-1.48,713.57
0.27602243423461914,1011500,659,2.063716411590576,202300,0.9421052932739258,-1.49,711.93
-58.75864028930664,1012000,659,2.032897472381592,202400,0.00024910212960094213,-1.49,711.93
-6.697846412658691,1012500,659,2.066756010055542,202500,0.00048433849588036537,-1.51,712.91
0.3052089214324951,1013000,659,2.043828010559082,202600,0.11683632433414459,-1.55,713.41
-33.89811325073242,1013500,659,2.05328369140625,202700,0.0013046793173998594,-1.55,713.41
-1.7859749794006348,1014000,659,2.0604615211486816,202800,0.00010255249071633443,-1.53,715.14
0.8407313376665115,1014500,659,2.022597551345825,202900,1.5759895177325234e-05,-1.51,718.76
-19.71092414855957,1015000,660,2.038100242614746,203000,0.0037049073725938797,-1.51,718.76
-1.1808140277862549,1015500,660,2.0124917030334473,203100,0.0003486265486571938,-1.5,718.08
-0.02627730369567871,1016000,660,2.03505539894104,203200,0.3400394320487976,-1.51,717.3
0.9194694831967354,1016500,660,2.052908182144165,203300,1.0180527169723064e-05,-1.51,717.3
0.8787884339690208,1017000,660,1.935999870300293,203400,0.00013513592421077192,-1.48,717.08
0.3303791880607605,1017500,660,2.0698635578155518,203500,1.2373153367661871e-05,-1.47,719.28
