loss_vf_loss,loss_ent,EpRewMean,EpThisIter,loss_kl,loss_pol_entpen,EpisodesSoFar,loss_pol_surr,TimeElapsed,TimestepsSoFar,EpLenMean,ev_tdlam_before
7.970332e-05,0.816844,-0.74,1,0.0063772043,0.0,2802,-0.01828668,6186.448327541351,5050368,3030.0,-2.389923334121704
0.00028602383,0.83112764,-0.74,2,0.006737563,0.0,2804,-0.010976325,6188.3093276023865,5054464,3030.0,0.48549389839172363
0.0021758783,0.7555135,-0.72,1,0.007944263,0.0,2805,-0.01257427,6190.172329902649,5058560,3030.0,0.35281258821487427
8.9432906e-05,0.86552703,-0.71,1,0.008914154,0.0,2806,-0.025830584,6192.051327943802,5062656,3030.0,-1.8982024192810059
0.0013760497,0.8024087,-0.69,2,0.007654763,0.0,2808,-0.014715953,6193.960327386856,5066752,3030.0,0.42211204767227173
0.0024755416,0.74978817,-0.71,1,0.0066076806,0.0,2809,-0.019678585,6196.041331529617,5070848,3030.0,0.6744413077831268
0.003846752,0.77604145,-0.7,1,0.0063660517,0.0,2810,-0.015818994,6197.923330307007,5074944,3030.0,0.5636837184429169
0.00013542773,0.77294195,-0.64,2,0.005770565,0.0,2812,-0.02143808,6199.811327457428,5079040,3030.0,-0.7117841243743896
0.0014255312,0.7823322,-0.63,1,0.004688814,0.0,2813,-0.012819786,6201.686327457428,5083136,3030.0,-0.21663224697113037
0.001104831,0.7922926,-0.63,2,0.0045272564,0.0,2815,-0.008696934,6203.561327934265,5087232,3030.0,-0.06882798671722412
6.311163e-05,0.816219,-0.63,1,0.006549928,0.0,2816,-0.01740926,6205.438330173492,5091328,3030.0,-2.832486391067505
0.002280891,0.78792477,-0.62,1,0.0068568955,0.0,2817,-0.01833194,6207.333329200745,5095424,3030.0,0.3218558430671692
0.0017295073,0.80294865,-0.66,2,0.013199797,0.0,2819,-0.012676741,6209.252327919006,5099520,3030.0,0.4321374297142029
0.0007120968,0.85072416,-0.68,1,0.006804266,0.0,2820,-0.013753675,6296.055327415466,5103616,3040.0,0.27941322326660156
0.0016233503,0.86531854,-0.66,1,0.0073404415,0.0,2821,-0.017488906,6297.945327281952,5107712,3030.0,0.6310383379459381
0.0015718977,0.83211297,-0.68,1,0.009426444,0.0,2822,-0.015987776,6299.816330432892,5111808,3030.0,0.6536917090415955
0.0012668443,0.8349388,-0.67,2,0.0066913413,0.0,2824,-0.017308794,6301.707327604294,5115904,3030.0,0.6812965869903564
0.0032647888,0.73267365,-0.72,2,0.008698645,0.0,2826,-0.022438932,6303.600328922272,5120000,3019.2,0.7184029817581177
0.0007120591,0.819215,-0.7,1,0.008336946,0.0,2827,-0.021012625,6305.512328386307,5124096,3019.2,0.7231534123420715
0.00016065291,0.8192155,-0.69,1,0.0069150506,0.0,2828,-0.022672363,6307.599328279495,5128192,3019.2,-0.0011388063430786133
4.4781344e-05,0.7734478,-0.62,2,0.0064700567,0.0,2830,-0.025288038,6309.48432803154,5132288,3019.2,-0.45232391357421875
0.0050320774,0.83853775,-0.62,1,0.008417111,0.0,2831,-0.022582613,6311.371329069138,5136384,3019.2,0.5757588744163513
0.002239767,0.8955515,-0.63,1,0.0062134615,0.0,2832,-0.019689964,6313.27833032608,5140480,3019.2,0.5911788642406464
0.0015414493,0.7813118,-0.65,2,0.006618898,0.0,2834,-0.019383222,6315.1633286476135,5144576,3019.2,0.596116304397583
0.0009827028,0.82021594,-0.68,1,0.006145279,0.0,2835,-0.01626762,6317.053329944611,5148672,3019.2,0.5720194876194
0.0017477797,0.8515933,-0.7,1,0.008696335,0.0,2836,-0.016198592,6318.942328929901,5152768,3019.2,0.5423186421394348
0.00014513437,0.8295854,-0.71,2,0.0064595263,0.0,2838,-0.021968666,6320.816329240799,5156864,3019.2,-0.1366027593612671
0.0007442472,0.8016251,-0.73,1,0.0056994394,0.0,2839,-0.015487084,6322.821328639984,5160960,3019.2,0.5666369795799255
0.0019549285,0.80173624,-0.75,2,0.007346382,0.0,2841,-0.01681811,6324.769333124161,5165056,3019.2,0.4642021059989929
0.00088425574,0.7440034,-0.73,1,0.005328541,0.0,2842,-0.017648889,6326.665327548981,5169152,3019.2,0.21004539728164673
0.0003106508,0.8549942,-0.72,1,0.006586504,0.0,2843,-0.016864564,6328.653333425522,5173248,3019.2,0.4939576983451843
0.0018272139,0.7562734,-0.73,2,0.0071336487,0.0,2845,-0.01526412,6330.560332298279,5177344,3019.2,0.6146084666252136
0.002404729,0.83217794,-0.77,1,0.0074852016,0.0,2846,-0.019542132,6332.453328847885,5181440,3019.2,0.5991071462631226
0.0017288884,0.7567971,-0.75,1,0.0063061863,0.0,2847,-0.016076956,6334.424327373505,5185536,3019.2,0.08346891403198242
0.0033093118,0.8785518,-0.74,2,0.008521519,0.0,2849,-0.018938255,6336.300327539444,5189632,3019.2,0.21126562356948853
0.0013435956,0.7843537,-0.77,1,0.0053353715,0.0,2850,-0.015806021,6338.219331502914,5193728,3019.2,0.2652987837791443
0.0030098502,0.83070874,-0.78,1,0.0072179865,0.0,2851,-0.016171115,6340.244327545166,5197824,3019.2,0.5679849088191986
0.0037813303,0.74808455,-0.79,1,0.006504669,0.0,2852,-0.019987503,6427.5343272686005,5201920,3019.2,0.6497709155082703
0.00040001902,0.78376186,-0.83,2,0.007939165,0.0,2854,-0.022050517,6429.44332742691,5206016,3030.0,-0.9497132301330566
0.00293986,0.7794391,-0.82,1,0.006522239,0.0,2855,-0.013428511,6431.35332775116,5210112,3030.0,0.5298265516757965
0.001145006,0.77443874,-0.81,1,0.006253492,0.0,2856,-0.018418498,6433.2673280239105,5214208,3030.0,0.6581902503967285
0.00012738329,0.6906649,-0.82,2,0.0052443584,0.0,2858,-0.018927608,6435.345327138901,5218304,3030.0,-0.3413306474685669
0.0017740292,0.8083301,-0.85,1,0.008257867,0.0,2859,-0.015421109,6437.232327461243,5222400,3030.0,0.6052038371562958
6.7702946e-05,0.8441948,-0.85,1,0.0075041675,0.0,2860,-0.02000425,6439.118327617645,5226496,3030.0,-2.862003803253174
0.001617191,0.6816155,-0.88,2,0.0064982474,0.0,2862,-0.019094788,6441.00732755661,5230592,3030.0,0.56543830037117
0.002373736,0.7481612,-0.89,1,0.0075827898,0.0,2863,-0.020640083,6442.898328781128,5234688,3030.0,0.3013436198234558
0.0018191579,0.7342601,-0.92,1,0.0062850066,0.0,2864,-0.01798537,6444.780328512192,5238784,3030.0,0.5545993745326996
0.00015914919,0.78599846,-0.91,2,0.0076408437,0.0,2866,-0.021704827,6446.660332918167,5242880,3030.0,-0.7064151763916016
0.0015760644,0.7636186,-0.89,1,0.005426059,0.0,2867,-0.018321913,6448.568327903748,5246976,3038.87,0.5927309393882751
0.0007314506,0.74105364,-0.89,2,0.004912788,0.0,2869,-0.016511627,6450.509328842163,5251072,3038.87,0.5662136375904083
0.00026080487,0.7298064,-0.86,1,0.004778168,0.0,2870,-0.014450635,6452.5143275260925,5255168,3038.87,-0.7924028635025024
0.0019421447,0.7231189,-0.85,1,0.0068541667,0.0,2871,-0.015938368,6454.406330108643,5259264,3038.87,0.5777829587459564
0.0031169332,0.8055792,-0.84,2,0.008408591,0.0,2873,-0.015046988,6456.281329154968,5263360,3038.87,0.3759203553199768
0.0028288793,0.7873295,-0.81,1,0.0064770067,0.0,2874,-0.013822241,6458.177327632904,5267456,3038.87,0.6316400468349457
0.0003537494,0.7065025,-0.83,1,0.0060692797,0.0,2875,-0.014978469,6460.155330896378,5271552,3038.87,-0.8281047344207764
0.0013880542,0.8163769,-0.86,2,0.00684741,0.0,2877,-0.017821966,6462.028327465057,5275648,3038.87,0.5726065635681152
0.00034035993,0.7627673,-0.85,1,0.006510859,0.0,2878,-0.015200216,6463.920327663422,5279744,3038.87,-0.988505482673645
0.0008827631,0.7760216,-0.85,1,0.0064387363,0.0,2879,-0.01665756,6465.797327280045,5283840,3038.87,0.5351346433162689
0.0006634168,0.7859178,-0.86,2,0.007061826,0.0,2881,-0.016928222,6467.822329521179,5287936,3038.87,0.6262305974960327
0.001859204,0.7452107,-0.86,1,0.007616223,0.0,2882,-0.015698269,6469.730327606201,5292032,3038.87,0.3532412648200989
0.0006030433,0.6962309,-0.87,2,0.0053882436,0.0,2884,-0.015162733,6471.642328262329,5296128,3038.87,0.5647766888141632
0.0011519087,0.7678272,-0.85,1,0.0042646863,0.0,2885,-0.0108568035,6558.785327672958,5300224,3038.87,0.29259997606277466
0.0016229016,0.72927535,-0.89,1,0.0074360217,0.0,2886,-0.018977992,6560.6863305568695,5304320,3048.87,0.7279014885425568
0.0025376426,0.678691,-0.89,1,0.0063799457,0.0,2887,-0.019264137,6562.652328968048,5308416,3030.0,0.6096645593643188
0.0019194261,0.748493,-0.9,2,0.006709694,0.0,2889,-0.020489676,6564.630330085754,5312512,3030.0,0.3511776924133301
0.0021014179,0.7258489,-0.9,1,0.006844622,0.0,2890,-0.019233806,6566.51132774353,5316608,3030.0,0.14984554052352905
0.00066369405,0.8224773,-0.89,1,0.006156212,0.0,2891,-0.014068803,6568.380329847336,5320704,3030.0,-0.0021091699600219727
0.00014753756,0.7883319,-0.88,2,0.0076852874,0.0,2893,-0.02556074,6570.280328035355,5324800,3030.0,-0.7180900573730469
0.0018539223,0.69305354,-0.9,1,0.0069013657,0.0,2894,-0.018107362,6572.1553275585175,5328896,3030.0,0.5468486547470093
0.0006256305,0.78262097,-0.89,1,0.0049250773,0.0,2895,-0.012708472,6574.03532743454,5332992,3030.0,0.36111652851104736
6.2538675e-05,0.69065475,-0.88,2,0.0068812445,0.0,2897,-0.022200657,6575.94432759285,5337088,3030.0,-2.1311700344085693
0.0016848582,0.76401865,-0.88,1,0.0054080817,0.0,2898,-0.012324484,6577.825328111649,5341184,3030.0,0.1269742250442505
0.0014995594,0.72104925,-0.87,2,0.0049627353,0.0,2900,-0.015551202,6579.918327331543,5345280,3030.0,0.37994784116744995
0.002000582,0.7402555,-0.88,1,0.0066416836,0.0,2901,-0.018611055,6581.812329530716,5349376,3030.0,0.5590443015098572
0.0005805136,0.7881222,-0.91,1,0.005536779,0.0,2902,-0.017477807,6583.692327976227,5353472,3030.0,0.7788448184728622
0.002347438,0.7648786,-0.92,2,0.0072426707,0.0,2904,-0.015649796,6585.561329603195,5357568,3030.0,0.6391938924789429
0.00042391263,0.73112404,-0.94,1,0.006494869,0.0,2905,-0.019008717,6587.44632768631,5361664,3030.0,0.763397678732872
0.00018788653,0.73297465,-0.94,1,0.0066083893,0.0,2906,-0.022064539,6589.344327926636,5365760,3030.0,0.2674456834793091
0.00017657205,0.7595908,-0.93,2,0.0077638887,0.0,2908,-0.019651832,6591.251327514648,5369856,3030.0,0.5265227258205414
0.0019519948,0.73440737,-0.92,1,0.006571232,0.0,2909,-0.017364437,6593.142327308655,5373952,3030.0,0.3100801110267639
0.00211362,0.7199958,-0.98,2,0.0062853973,0.0,2911,-0.018411096,6595.169329166412,5378048,3030.0,0.5850864350795746
0.0013960073,0.7528798,-0.99,1,0.007968556,0.0,2912,-0.0146904765,6597.260328054428,5382144,3030.0,0.2571709156036377
0.0005127197,0.8020017,-1.0,1,0.006766015,0.0,2913,-0.015784945,6599.185328006744,5386240,3030.0,0.5572510659694672
0.0052108136,0.78806484,-1.0,2,0.008029594,0.0,2915,-0.017040249,6601.067327260971,5390336,3030.0,0.35581111907958984
0.0026191587,0.76779926,-1.02,1,0.006241657,0.0,2916,-0.016641011,6602.948327541351,5394432,3030.0,0.4474385380744934
0.0001985694,0.69651556,-1.01,1,0.007096913,0.0,2917,-0.024244757,6604.83332824707,5398528,3030.0,-1.646806001663208
0.0018076544,0.7314729,-0.99,1,0.0071052774,0.0,2918,-0.018907944,6693.8603274822235,5402624,3030.0,0.5295158922672272
0.0016406651,0.8207765,-0.99,2,0.006460533,0.0,2920,-0.017623885,6695.776327371597,5406720,3030.0,0.30283892154693604
0.00068442815,0.62379867,-1.01,1,0.0053085526,0.0,2921,-0.01734151,6697.6953275203705,5410816,3030.0,0.7132968902587891
0.0025868453,0.6933849,-0.99,1,0.0052463487,0.0,2922,-0.013817594,6699.599328517914,5414912,3030.0,0.494617760181427
0.0019267241,0.7238373,-1.01,2,0.0065895417,0.0,2924,-0.01662035,6701.5073273181915,5419008,3030.0,0.577183723449707
0.0013916933,0.70090765,-1.0,1,0.0053289,0.0,2925,-0.010094132,6703.446328163147,5423104,3030.0,0.24658894538879395
0.0021455511,0.76055765,-0.93,2,0.008171729,0.0,2927,-0.014108678,6705.339327335358,5427200,3040.8,0.6586628556251526
0.0020575323,0.70239633,-0.94,1,0.006585244,0.0,2928,-0.019187279,6707.429327487946,5431296,3040.8,0.45796799659729004
0.00025598862,0.76621085,-0.95,1,0.0073560476,0.0,2929,-0.018895125,6709.333327531815,5435392,3040.8,-1.9283697605133057
0.0005152826,0.75154424,-0.9,2,0.0053885113,0.0,2931,-0.009085406,6711.272327899933,5439488,3040.8,0.1472780704498291
0.000446271,0.7514327,-0.88,1,0.0054525915,0.0,2932,-0.01373169,6713.19432759285,5443584,3040.8,0.5654103457927704
0.002476175,0.7355576,-0.86,1,0.0045869052,0.0,2933,-0.008255347,6715.081327676773,5447680,3040.8,0.5999204516410828
0.0014079855,0.7758958,-0.81,2,0.006871421,0.0,2935,-0.01016216,6716.9763276577,5451776,3040.8,0.42978882789611816
0.00078153634,0.7174103,-0.81,1,0.005381626,0.0,2936,-0.016812252,6718.882327795029,5455872,3040.8,0.529010534286499
0.0014154906,0.7545761,-0.8,1,0.0064839534,0.0,2937,-0.015052974,6720.805327415466,5459968,3040.8,0.26102012395858765
0.0029032582,0.73347974,-0.81,2,0.005658794,0.0,2939,-0.012732041,6722.8033328056335,5464064,3040.8,0.5019325613975525
0.0012306408,0.75352836,-0.79,1,0.0055351485,0.0,2940,-0.012010528,6724.796327590942,5468160,3040.8,0.3279454708099365
0.0013659403,0.6835047,-0.8,2,0.0059373234,0.0,2942,-0.017784141,6726.716327428818,5472256,3040.8,0.05492210388183594
0.0014160261,0.70786977,-0.8,1,0.006458032,0.0,2943,-0.01815313,6728.616327524185,5476352,3040.8,0.4609050750732422
0.003932514,0.76554275,-0.81,1,0.0072193597,0.0,2944,-0.015741354,6730.532329559326,5480448,3040.8,0.3916863203048706
0.00019044103,0.7521865,-0.77,2,0.0073000616,0.0,2946,-0.020438513,6732.542329549789,5484544,3040.8,-1.0009493827819824
0.001268172,0.75534785,-0.8,1,0.006527594,0.0,2947,-0.014165417,6734.489327669144,5488640,3040.8,0.4927482604980469
0.0013772979,0.74835795,-0.8,1,0.0055187093,0.0,2948,-0.014115493,6736.432327508926,5492736,3040.8,0.42022883892059326
0.00066971855,0.7770148,-0.76,2,0.007404688,0.0,2950,-0.013890214,6738.395329236984,5496832,3040.8,0.396297812461853
0.002912876,0.7343344,-0.76,1,0.007971673,0.0,2951,-0.018524358,6827.991327524185,5500928,3040.8,0.60008305311203
0.001732205,0.7382994,-0.77,1,0.005114656,0.0,2952,-0.01017659,6829.897330760956,5505024,3050.8,0.28149276971817017
0.0012580085,0.78965104,-0.73,2,0.0065103197,0.0,2954,-0.016217083,6831.825327157974,5509120,3030.0,0.4288153052330017
0.00012631765,0.74661714,-0.74,1,0.0059958026,0.0,2955,-0.01778294,6833.728329181671,5513216,3030.0,-0.6894752979278564
0.0003630035,0.7754886,-0.73,1,0.0047292965,0.0,2956,-0.010441609,6835.796327352524,5517312,3030.0,0.5207081139087677
0.0007721345,0.71150416,-0.73,2,0.0053848266,0.0,2958,-0.014224876,6837.838327884674,5521408,3030.0,0.752706378698349
0.0021023275,0.7497051,-0.74,1,0.007950998,0.0,2959,-0.017192267,6839.769333362579,5525504,3030.0,0.7173077166080475
7.6899756e-05,0.7319774,-0.75,1,0.0066375714,0.0,2960,-0.017172216,6841.694332361221,5529600,3030.0,-1.1232976913452148
2.8835468e-05,0.69282305,-0.72,2,0.006605715,0.0,2962,-0.023289846,6843.672330856323,5533696,3030.0,-2.210512161254883
0.0034119396,0.74358165,-0.73,1,0.0071925544,0.0,2963,-0.01729943,6845.655327796936,5537792,3030.0,0.5748145580291748
0.0013808258,0.7460151,-0.71,1,0.007217145,0.0,2964,-0.015663616,6847.56532740593,5541888,3030.0,0.4097001552581787
5.989206e-05,0.7268651,-0.74,2,0.0063739433,0.0,2966,-0.025209697,6849.483327150345,5545984,3030.0,-1.893430471420288
0.00012726309,0.77609116,-0.71,1,0.005869896,0.0,2967,-0.013967722,6851.587327480316,5550080,3030.0,-1.3879714012145996
4.985166e-05,0.7729337,-0.7,2,0.005353124,0.0,2969,-0.01716433,6853.531327486038,5554176,3030.0,-4.502068519592285
0.0012978605,0.7876907,-0.7,1,0.0057822275,0.0,2970,-0.012911221,6855.467331409454,5558272,3030.0,0.11556476354598999
0.00069491763,0.7873335,-0.71,1,0.007327894,0.0,2971,-0.015951913,6857.467327594757,5562368,3030.0,0.40657490491867065
0.0012381563,0.73945814,-0.69,2,0.004955887,0.0,2973,-0.008259121,6859.437328338623,5566464,3030.0,0.27334290742874146
0.0007138644,0.77839965,-0.72,1,0.0043266625,0.0,2974,-0.011429362,6861.375327587128,5570560,3030.0,0.4343452453613281
0.001893877,0.80237734,-0.73,1,0.0051083467,0.0,2975,-0.016298268,6863.269327402115,5574656,3030.0,0.5458676517009735
0.00036700568,0.82618517,-0.7,2,0.005481083,0.0,2977,-0.008897485,6865.165327072144,5578752,3030.0,-0.12195754051208496
0.0010628465,0.74735993,-0.72,1,0.00899036,0.0,2978,-0.010323657,6867.20432972908,5582848,3030.0,0.722509890794754
0.00084570685,0.7512301,-0.71,1,0.0076400773,0.0,2979,-0.016188176,6869.13432765007,5586944,3030.0,0.04512667655944824
0.0019177502,0.80495864,-0.68,2,0.006161248,0.0,2981,-0.012286016,6871.129327535629,5591040,3030.0,0.2579975724220276
0.00017446822,0.7436357,-0.69,1,0.004922097,0.0,2982,-0.014686251,6873.049331665039,5595136,3030.0,-0.42401134967803955
0.0028720093,0.8011825,-0.71,2,0.0060329316,0.0,2984,-0.0194121,6875.073327541351,5599232,3030.0,0.6464132368564606
0.0001272349,0.80361366,-0.72,1,0.00740069,0.0,2985,-0.022763584,6962.583327531815,5603328,3040.0,-0.067024827003479
0.00079364225,0.78186256,-0.7,1,0.006628027,0.0,2986,-0.014847249,6964.611327409744,5607424,3030.0,0.833010733127594
0.0019332542,0.7819183,-0.69,1,0.0072425697,0.0,2987,-0.015939798,6966.5143275260925,5611520,3030.0,0.5733368992805481
0.0048396694,0.74039084,-0.71,2,0.0070860987,0.0,2989,-0.019964313,6968.42032790184,5615616,3030.0,0.41758567094802856
0.0008729438,0.7860929,-0.69,1,0.0057923445,0.0,2990,-0.013362257,6970.32332777977,5619712,3030.0,0.011282205581665039
5.95857e-05,0.7126525,-0.7,1,0.00761683,0.0,2991,-0.02491435,6972.247328996658,5623808,3030.0,-0.19336116313934326
0.0010475796,0.8309194,-0.73,2,0.005574664,0.0,2993,-0.014839551,6974.159327507019,5627904,3030.0,0.7484089732170105
0.0008526984,0.808739,-0.7,1,0.00614117,0.0,2994,-0.011832758,6976.042327642441,5632000,3030.0,0.5684013366699219
0.0016860812,0.74572694,-0.72,2,0.00619946,0.0,2996,-0.016217759,6977.940331935883,5636096,3030.0,0.5870722532272339
0.00010478756,0.7870423,-0.72,1,0.007602404,0.0,2997,-0.02196982,6980.021331787109,5640192,3030.0,-2.224006414413452
5.307722e-05,0.86217755,-0.72,1,0.0071333162,0.0,2998,-0.021971356,6981.923330545425,5644288,3030.0,-1.9809916019439697
5.23228e-05,0.86804175,-0.71,2,0.0054338644,0.0,3000,-0.013741491,6983.826327562332,5648384,3030.0,-2.325113296508789
2.2656603e-05,0.84128386,-0.7,1,0.008624677,0.0,3001,-0.025692927,6985.718327283859,5652480,3030.0,-0.18795788288116455
0.0020117487,0.7480743,-0.68,1,0.0044364766,0.0,3002,-0.013799894,6987.622327804565,5656576,3030.0,0.41887056827545166
6.625191e-05,0.7931975,-0.67,2,0.008150767,0.0,3004,-0.02015937,6989.525331020355,5660672,3030.0,-3.14981746673584
0.0016263283,0.8553669,-0.67,1,0.0056682015,0.0,3005,-0.014478726,6991.420327425003,5664768,3030.0,0.41449373960494995
0.0018498948,0.75670147,-0.7,1,0.006123753,0.0,3006,-0.017217506,6993.330327510834,5668864,3030.0,0.561353474855423
0.0019260844,0.8173722,-0.7,2,0.0070651313,0.0,3008,-0.015699077,6995.386327266693,5672960,3030.0,0.0836799144744873
0.0012418842,0.7900747,-0.69,1,0.0074022664,0.0,3009,-0.017857261,6997.286327362061,5677056,3030.0,0.46683382987976074
0.0015059027,0.7583414,-0.66,2,0.00441653,0.0,3011,-0.014081069,6999.1853284835815,5681152,3030.0,0.1151840090751648
0.0027045812,0.7308374,-0.66,1,0.0061808876,0.0,3012,-0.013919578,7001.091329574585,5685248,3030.0,0.5099640190601349
0.00037549358,0.7839303,-0.65,1,0.006205152,0.0,3013,-0.0103742415,7003.007330417633,5689344,3030.0,0.2754029631614685
0.00034445123,0.753898,-0.66,2,0.0058034873,0.0,3015,-0.012464861,7005.058329105377,5693440,3030.0,0.46920090913772583
0.0010376893,0.73698586,-0.66,1,0.0066252723,0.0,3016,-0.013184544,7007.024327516556,5697536,3030.0,0.650292158126831
0.00017402464,0.7215674,-0.67,1,0.0073581627,0.0,3017,-0.017256534,7099.558585166931,5701632,3030.0,-1.0376453399658203
0.0007622687,0.748044,-0.67,1,0.0053231465,0.0,3018,-0.013286731,7101.524587631226,5705728,3040.0,0.6384959816932678
0.0009472488,0.82550013,-0.67,2,0.0065463996,0.0,3020,-0.013313897,7103.553584098816,5709824,3030.0,0.14948666095733643
0.0023365698,0.7253102,-0.66,1,0.005467165,0.0,3021,-0.013575479,7105.56458735466,5713920,3030.0,0.45287007093429565
0.0006561971,0.81599826,-0.64,2,0.0067900955,0.0,3023,-0.016915621,7107.732585430145,5718016,3030.0,0.4261437654495239
0.0015558237,0.8106533,-0.62,1,0.007016077,0.0,3024,-0.016054075,7109.754589557648,5722112,3030.0,0.7204014956951141
0.0005320585,0.7345001,-0.64,1,0.006007822,0.0,3025,-0.015210389,7111.961587667465,5726208,3030.0,0.7525558620691299
5.4909713e-05,0.7062651,-0.66,2,0.0056915106,0.0,3027,-0.020850744,7114.0865869522095,5730304,3030.0,-1.035132884979248
0.00035310737,0.81767535,-0.65,1,0.0051401444,0.0,3028,-0.011204314,7116.055584430695,5734400,3030.0,0.768742561340332
0.0005703549,0.80507505,-0.65,1,0.005243876,0.0,3029,-0.013194097,7118.055584430695,5738496,3030.0,0.6066502928733826
0.002074889,0.76612633,-0.66,2,0.0072373645,0.0,3031,-0.013660162,7120.07658457756,5742592,3030.0,0.5407909750938416
0.00010349122,0.7520844,-0.65,1,0.008024577,0.0,3032,-0.018178126,7122.074585437775,5746688,3030.0,-1.1639347076416016
0.0010818645,0.8411101,-0.65,1,0.0058624004,0.0,3033,-0.012518884,7124.242584705353,5750784,3030.0,0.5607225000858307
0.0013291556,0.79173774,-0.68,2,0.004062875,0.0,3035,-0.012013368,7126.257585763931,5754880,3030.0,0.6762449741363525
0.0011579669,0.66571665,-0.67,1,0.005920205,0.0,3036,-0.014717428,7128.267585039139,5758976,3030.0,0.5166527926921844
0.0037890074,0.83241564,-0.7,2,0.00664279,0.0,3038,-0.017487587,7130.274587392807,5763072,3030.0,0.4725949764251709
0.00012979057,0.9129472,-0.69,1,0.008098701,0.0,3039,-0.021994427,7132.277584314346,5767168,3030.0,-0.5051350593566895
0.0017054133,0.8410198,-0.69,1,0.0050731543,0.0,3040,-0.012632285,7134.27858710289,5771264,3030.0,0.015240013599395752
0.0021431532,0.710352,-0.69,2,0.004934797,0.0,3042,-0.016547486,7136.317585468292,5775360,3030.0,0.4535413384437561
0.00014784938,0.7848819,-0.68,1,0.006466696,0.0,3043,-0.019560866,7138.367584466934,5779456,3030.0,-2.175746440887451
0.0030026722,0.8355144,-0.69,1,0.008201496,0.0,3044,-0.01509954,7140.502584218979,5783552,3030.0,0.3380938172340393
0.0001280589,0.8248903,-0.68,2,0.0063869227,0.0,3046,-0.017522413,7142.295584201813,5787648,3030.0,-1.359039545059204
0.0010347132,0.82836443,-0.66,1,0.0039867423,0.0,3047,-0.007521866,7144.14458656311,5791744,3030.0,0.5656611323356628
0.00016586043,0.676639,-0.66,1,0.0056188125,0.0,3048,-0.0136932,7146.249584436417,5795840,3030.0,-0.7779215574264526
0.00062064535,0.83893245,-0.66,2,0.005521688,0.0,3050,-0.01312634,7148.287586688995,5799936,3030.0,0.7604640573263168
0.00065126276,0.83090615,-0.66,1,0.0070221354,0.0,3051,-0.015387312,7232.108584403992,5804032,3040.0,0.7550798952579498
6.919288e-05,0.7712069,-0.64,1,0.005938422,0.0,3052,-0.019467345,7233.909584283829,5808128,3030.0,-1.928755521774292
0.00071763486,0.7943557,-0.66,2,0.0061051943,0.0,3054,-0.01320688,7235.86958694458,5812224,3030.0,0.37115710973739624
0.0026320436,0.807934,-0.67,1,0.005830771,0.0,3055,-0.017397285,7237.651584863663,5816320,3030.0,0.38008707761764526
0.0001281403,0.8695662,-0.67,1,0.006435503,0.0,3056,-0.017361352,7239.462584733963,5820416,3030.0,-2.5840814113616943
0.0016343674,0.8449872,-0.7,2,0.0063241194,0.0,3058,-0.0174051,7241.308584451675,5824512,3030.0,0.6420041620731354
0.0013292917,0.793239,-0.66,1,0.005973631,0.0,3059,-0.013865631,7243.087584495544,5828608,3030.0,0.3526100516319275
0.00013883064,0.8388823,-0.67,1,0.006377468,0.0,3060,-0.01774558,7244.875584363937,5832704,3030.0,-1.471944808959961
0.0028523703,0.84320205,-0.7,2,0.00727156,0.0,3062,-0.015355789,7246.6385846138,5836800,3030.0,0.45402204990386963
0.0019889618,0.90384704,-0.69,1,0.0066841836,0.0,3063,-0.013343941,7248.429584741592,5840896,3030.0,0.43728649616241455
0.0012570616,0.77002066,-0.68,1,0.006921019,0.0,3064,-0.016764145,7250.238586425781,5844992,3030.0,0.5073503255844116
0.000106587955,0.8144985,-0.68,2,0.0068930546,0.0,3066,-0.01773087,7252.162584781647,5849088,3030.0,-1.9397876262664795
6.685599e-05,0.8305084,-0.68,1,0.0069497894,0.0,3067,-0.015400614,7253.947584629059,5853184,3030.0,-0.49477076530456543
3.1559724e-05,0.8263078,-0.68,2,0.0071475436,0.0,3069,-0.021249095,7255.736584663391,5857280,3030.0,-3.3213376998901367
1.9018666e-05,0.80562854,-0.68,1,0.0065431977,0.0,3070,-0.01703661,7257.510584592819,5861376,3030.0,-3.7153148651123047
0.0016386327,0.7866458,-0.66,1,0.0052154,0.0,3071,-0.011476787,7259.293584823608,5865472,3030.0,0.3447166681289673
0.00016949563,0.8050173,-0.68,2,0.0061947443,0.0,3073,-0.015381383,7261.13658452034,5869568,3030.0,-0.6191107034683228
0.0011611249,0.855199,-0.68,1,0.007328007,0.0,3074,-0.017666731,7262.917584180832,5873664,3030.0,0.7002518773078918
0.0008753513,0.70866585,-0.67,1,0.0049292655,0.0,3075,-0.01372857,7264.729584693909,5877760,3030.0,0.5590616464614868
0.00019827527,0.81928873,-0.68,2,0.007881831,0.0,3077,-0.013931029,7266.5835909843445,5881856,3030.0,-0.4817005395889282
0.0007154844,0.8106452,-0.66,1,0.0054438566,0.0,3078,-0.01343051,7268.5045845508575,5885952,3030.0,0.8014848977327347
0.00013313594,0.7976495,-0.66,2,0.008471865,0.0,3080,-0.013473783,7270.275584220886,5890048,3030.0,-0.42135822772979736
0.001078403,0.72776294,-0.7,1,0.006395003,0.0,3081,-0.01418057,7272.060585737228,5894144,3030.0,0.44757527112960815
3.05735e-05,0.78993404,-0.69,1,0.006873794,0.0,3082,-0.023682157,7273.858585834503,5898240,3030.0,-2.605187177658081
