loss_vf_loss,ev_tdlam_before,EpisodesSoFar,EpThisIter,loss_ent,loss_pol_entpen,TimestepsSoFar,EpLenMean,EpRewMean,TimeElapsed,loss_kl,loss_pol_surr
0.025358455,-0.7751679420471191,6,6,2.0689843,0.0,4096,652.0,-3.5,2.842341899871826,0.010379122,-0.012900824
0.028559122,0.6653120815753937,12,6,2.065138,0.0,8192,645.3333333333334,-2.8333333333333335,5.264216661453247,0.005771507,-0.009064972
0.027226051,0.8006144016981125,19,7,2.056947,0.0,12288,632.3684210526316,-3.0526315789473686,7.678104877471924,0.0068144198,-0.0105016865
0.023474265,0.8634403645992279,24,5,2.041661,0.0,16384,646.6666666666666,-2.7916666666666665,10.099979877471924,0.007628302,-0.0117542
0.028150827,0.8716002702713013,31,7,2.0245628,0.0,20480,654.1935483870968,-2.6451612903225805,12.568726539611816,0.006945022,-0.008606492
0.027050866,0.8776561766862869,36,5,2.0144134,0.0,24576,666.6944444444445,-2.6666666666666665,15.131228923797607,0.0092573175,-0.010640386
0.02792101,0.8782630115747452,42,6,1.9985796,0.0,28672,665.5,-2.6666666666666665,17.693726062774658,0.008325032,-0.011834497
0.03254339,0.8727251589298248,48,6,1.9781306,0.0,32768,679.2916666666666,-2.5833333333333335,20.287479639053345,0.0075831334,-0.012160669
0.026304023,0.9104519486427307,53,5,1.9416873,0.0,36864,687.6792452830189,-2.509433962264151,22.91247797012329,0.0077621136,-0.012024434
0.026018064,0.9045398086309433,58,5,1.911243,0.0,40960,696.2413793103449,-2.4310344827586206,25.47498059272766,0.007612555,-0.013571692
0.028436841,0.8967606797814369,64,6,1.9262846,0.0,45056,699.484375,-2.25,27.872715950012207,0.0071109016,-0.0130865965
0.021931306,0.8903781622648239,70,6,1.9109433,0.0,49152,696.0428571428571,-2.3714285714285714,30.435222864151,0.0059995013,-0.0100665875
0.036021575,0.8189596235752106,75,5,1.9050096,0.0,53248,700.4666666666667,-2.2666666666666666,33.04459238052368,0.007269648,-0.012828532
0.023863576,0.9027643799781799,80,5,1.8973466,0.0,57344,706.525,-2.125,35.528969049453735,0.008594751,-0.01359357
0.024576021,0.9141105860471725,87,7,1.866818,0.0,61440,704.1724137931035,-1.9655172413793103,38.122719526290894,0.008138755,-0.014803493
0.025548773,0.9120672270655632,92,5,1.8675846,0.0,65536,707.304347826087,-1.8478260869565217,40.71647095680237,0.0071829795,-0.013690283
0.026825538,0.8987809643149376,98,6,1.8554788,0.0,69632,709.9897959183673,-1.7653061224489797,43.21646785736084,0.0051958906,-0.012541511
0.026198108,0.9113267213106155,104,6,1.8477848,0.0,73728,705.45,-1.7,45.638344049453735,0.0056735063,-0.012390601
0.02614243,0.9000518843531609,110,6,1.8115588,0.0,77824,709.84,-1.6,48.2156867980957,0.00688238,-0.012190793
0.023261713,0.9200223833322525,117,7,1.7884792,0.0,81920,708.95,-1.59,50.76256227493286,0.0065456894,-0.012943717
0.019320576,0.9236116334795952,122,5,1.7589153,0.0,86016,713.51,-1.5,53.309438705444336,0.00821771,-0.015472678
0.022812515,0.9197300001978874,129,7,1.7527835,0.0,90112,710.27,-1.56,56.57506585121155,0.006585885,-0.012306206
0.025570383,0.8895882070064545,134,5,1.6995612,0.0,94208,713.47,-1.42,59.13756251335144,0.0072891167,-0.015481281
0.025060685,0.8989972248673439,141,7,1.7081357,0.0,98304,708.82,-1.41,61.651772022247314,0.008124965,-0.01264281
0.026099611,0.8972835466265678,145,4,1.6752113,0.0,102400,714.09,-1.36,95.14624857902527,0.005896256,-0.017023357
0.019818455,0.9275897443294525,151,6,1.6735761,0.0,106496,713.19,-1.27,97.77124667167664,0.008850699,-0.016090825
0.020165147,0.9345495700836182,157,6,1.6216366,0.0,110592,706.7,-1.2,100.19311738014221,0.00781187,-0.014802673
0.020585425,0.9156774654984474,162,5,1.6031672,0.0,114688,709.56,-1.26,102.72436666488647,0.0071088523,-0.016370049
0.02032801,0.9311185479164124,168,6,1.5849011,0.0,118784,711.32,-1.03,105.33414077758789,0.0048821215,-0.012535609
0.028106194,0.913265161216259,174,6,1.5301416,0.0,122880,708.1,-0.88,107.97476625442505,0.009275904,-0.014710208
0.020673528,0.9400738105177879,181,7,1.5834895,0.0,126976,693.37,-0.86,110.61108636856079,0.0058142226,-0.013425383
0.025440598,0.9214666560292244,188,7,1.5736398,0.0,131072,688.4,-0.96,113.26733374595642,0.006159093,-0.014844654
0.022730207,0.9151871800422668,194,6,1.5478759,0.0,135168,683.32,-1.02,115.68921279907227,0.0059581404,-0.016393896
0.02159668,0.9164123237133026,200,6,1.560861,0.0,139264,680.04,-1.03,118.11108756065369,0.0070217582,-0.014958988
0.023163829,0.9169743806123734,207,7,1.5370593,0.0,143360,675.96,-1.21,120.56771421432495,0.007100939,-0.014919406
0.022289308,0.9267080873250961,212,5,1.4732125,0.0,147456,682.81,-1.06,123.04695725440979,0.0063506695,-0.016616913
0.02239362,0.9346435889601707,220,8,1.4662439,0.0,151552,672.48,-1.1,125.61417722702026,0.0056581567,-0.0135569675
0.021938756,0.9318975880742073,225,5,1.4119248,0.0,155648,675.3,-1.01,128.22355127334595,0.0062534255,-0.012432949
0.020526668,0.9352037385106087,231,6,1.3712937,0.0,159744,675.83,-0.96,130.6448736190796,0.0073918984,-0.014777126
0.022884117,0.9281390160322189,237,6,1.4157085,0.0,163840,678.03,-0.83,133.0698733329773,0.005911171,-0.013011786
0.029430542,0.8877788409590721,243,6,1.4147873,0.0,167936,680.92,-0.77,135.49174904823303,0.00597637,-0.018776871
0.020627161,0.9324012622237206,248,5,1.3549981,0.0,172032,677.29,-0.76,137.91362524032593,0.005705497,-0.01728316
0.023902213,0.9027460515499115,254,6,1.3172277,0.0,176128,678.33,-0.68,140.3511254787445,0.006937876,-0.018184297
0.02356822,0.9287949651479721,260,6,1.353512,0.0,180224,671.83,-0.7,142.80721139907837,0.00742788,-0.01431895
0.018486682,0.9209538251161575,266,6,1.3514724,0.0,184320,664.02,-0.77,145.40095925331116,0.009533916,-0.016251976
0.01773421,0.9311500564217567,272,6,1.2887856,0.0,188416,664.28,-0.83,147.90095806121826,0.004583023,-0.012963791
0.021013757,0.9252694025635719,278,6,1.3319539,0.0,192512,672.2,-0.94,150.3193359375,0.006847992,-0.013932429
0.01913648,0.9255482703447342,285,7,1.2836002,0.0,196608,675.47,-0.72,152.74535846710205,0.0066565047,-0.014098641
0.0208183,0.9261677041649818,290,5,1.2845454,0.0,200704,675.92,-0.66,186.19479060173035,0.005020099,-0.014283778
0.019210314,0.9177169650793076,296,6,1.3541447,0.0,204800,678.89,-0.65,188.62577509880066,0.006395235,-0.014953413
0.021703986,0.9287089928984642,302,6,1.2991104,0.0,208896,686.87,-0.54,191.05247735977173,0.006380136,-0.014861721
0.016259907,0.9491108283400536,309,7,1.2711694,0.0,212992,682.33,-0.31,193.6462278366089,0.009645212,-0.018563494
0.020858187,0.9425130747258663,315,6,1.3038234,0.0,217088,683.45,-0.22,196.06810307502747,0.0050588134,-0.0128700035
0.022942802,0.9203420132398605,320,5,1.2619642,0.0,221184,693.59,-0.15,198.50560092926025,0.005941888,-0.017555714
0.021003736,0.9295506551861763,326,6,1.283693,0.0,225280,694.18,-0.14,200.93206334114075,0.006666008,-0.01735019
0.023613019,0.9141991585493088,331,5,1.2547306,0.0,229376,701.51,-0.12,203.3539388179779,0.005791905,-0.015895268
0.018942572,0.921443298459053,337,6,1.2554871,0.0,233472,698.77,0.03,205.76019072532654,0.005915256,-0.014009134
0.020426126,0.9122157394886017,342,5,1.3163275,0.0,237568,696.3,0.02,208.34951376914978,0.008287758,-0.016550964
0.020297814,0.9319833517074585,348,6,1.2741383,0.0,241664,693.63,-0.07,210.78610491752625,0.0046685073,-0.013255677
0.017499488,0.9384211301803589,355,7,1.2311229,0.0,245760,686.73,0.02,213.2236032485962,0.008250553,-0.017247632
0.019313876,0.9424538649618626,362,7,1.2734035,0.0,249856,685.74,0.01,215.84860372543335,0.006298409,-0.014174991
0.016680079,0.9313193112611771,368,6,1.1996338,0.0,253952,684.09,0.2,218.46233701705933,0.0061291824,-0.015643723
0.018780794,0.93442352861166,375,7,1.2154969,0.0,258048,678.96,0.16,221.07171297073364,0.00753787,-0.015340495
0.014819226,0.9310901835560799,381,6,1.3209348,0.0,262144,673.64,-0.04,223.74399662017822,0.0078993235,-0.015012022
0.018236278,0.934922955930233,387,6,1.2550321,0.0,266240,675.12,-0.23,226.22836923599243,0.0067225234,-0.014074482
0.02180593,0.9391076192259789,394,7,1.2409312,0.0,270336,675.3,-0.15,228.65024089813232,0.0053109843,-0.012937369
0.020821389,0.9220481514930725,399,5,1.1738602,0.0,274432,674.64,-0.13,231.21868586540222,0.0066993847,-0.013433467
0.018731682,0.9341630563139915,406,7,1.206717,0.0,278528,673.48,-0.22,233.7811872959137,0.0057584615,-0.015214954
0.019015595,0.9376776292920113,412,6,1.2145374,0.0,282624,678.79,-0.32,236.37493872642517,0.00523894,-0.014804748
0.020180084,0.9260945171117783,418,6,1.1981987,0.0,286720,676.29,-0.34,238.99850821495056,0.0062671937,-0.0137796905
0.020433944,0.9136700928211212,423,5,1.2067547,0.0,290816,677.31,-0.35,241.64298939704895,0.006791869,-0.016220044
0.017837266,0.9247293844819069,429,6,1.2457875,0.0,294912,671.43,-0.46,244.14897108078003,0.005880444,-0.015517221
0.0154338945,0.9332076758146286,435,6,1.1854528,0.0,299008,670.05,-0.52,246.63334369659424,0.006711042,-0.015581895
0.016287837,0.9262109398841858,441,6,1.2122004,0.0,303104,666.35,-0.68,280.0348746776581,0.006043957,-0.015255209
0.02041403,0.9160053357481956,447,6,1.1760491,0.0,307200,667.19,-0.51,282.47237730026245,0.006117427,-0.015882725
0.018477775,0.9332793653011322,452,5,1.1947668,0.0,311296,670.44,-0.44,285.0055170059204,0.0054051033,-0.016412284
0.018180896,0.9457250572741032,459,7,1.2272434,0.0,315392,673.93,-0.51,287.651415348053,0.0057840333,-0.015061263
0.019297117,0.9411008730530739,464,5,1.2470801,0.0,319488,681.93,-0.55,290.3076684474945,0.0051494837,-0.014388167
0.020196412,0.9299540147185326,470,6,1.2049586,0.0,323584,682.53,-0.64,292.95150876045227,0.007791239,-0.01809005
0.021483108,0.9427403658628464,476,6,1.2248486,0.0,327680,686.75,-0.65,295.72189950942993,0.0064676376,-0.016325222
0.022336585,0.9093431904911995,482,6,1.2450914,0.0,331776,691.32,-0.51,298.36680459976196,0.0071931304,-0.015466493
0.022737287,0.9194964244961739,488,6,1.2290772,0.0,335872,691.59,-0.58,301.07508301734924,0.0047644083,-0.013186234
0.018415052,0.926687590777874,494,6,1.1768978,0.0,339968,696.26,-0.47,303.80608224868774,0.0054644705,-0.016560454
0.018314995,0.9338315054774284,500,6,1.1821684,0.0,344064,694.5,-0.63,306.52718925476074,0.006658695,-0.017238325
0.018490663,0.9326769411563873,506,6,1.1570964,0.0,348160,696.79,-0.7,309.30818819999695,0.007898588,-0.018146463
0.019704562,0.9228059574961662,512,6,1.1215891,0.0,352256,692.27,-0.55,312.0561878681183,0.0061384696,-0.015925044
0.020907627,0.8932013139128685,518,6,1.1663839,0.0,356352,690.97,-0.63,314.74418687820435,0.0058509815,-0.016123516
0.020549666,0.9283606931567192,525,7,1.1592067,0.0,360448,683.93,-0.67,317.4851861000061,0.004670544,-0.015706494
0.022165237,0.919323742389679,531,6,1.193461,0.0,364544,678.38,-0.62,320.40048694610596,0.006631827,-0.017257905
0.02286304,0.9306729435920715,537,6,1.1673973,0.0,368640,675.81,-0.7,323.08171558380127,0.0052641924,-0.015047602
0.02066171,0.9466143026947975,544,7,1.1700878,0.0,372736,668.9,-0.56,325.7517170906067,0.0059535587,-0.016029347
0.021890406,0.9341948553919792,550,6,1.1719474,0.0,376832,671.97,-0.78,328.37971663475037,0.0062924046,-0.017540878
0.019186513,0.9283295050263405,557,7,1.1318645,0.0,380928,669.29,-0.57,330.9707176685333,0.005853842,-0.017613005
0.017198307,0.9186243340373039,563,6,1.2157273,0.0,385024,662.96,-0.61,333.6268129348755,0.0074148355,-0.02134087
0.019715881,0.9267552196979523,569,6,1.1920942,0.0,389120,667.66,-0.55,336.4178149700165,0.005498684,-0.017745135
0.018085267,0.9345732852816582,575,6,1.2396951,0.0,393216,664.81,-0.61,339.02381682395935,0.006176344,-0.016799344
0.018654635,0.9409153126180172,580,5,1.1466173,0.0,397312,668.08,-0.52,341.68681502342224,0.0051607825,-0.015985072
0.01786165,0.9381792731583118,586,6,1.1600345,0.0,401408,671.93,-0.37,377.1409001350403,0.005361651,-0.013404025
0.018661713,0.9321973547339439,593,7,1.2029611,0.0,405504,662.52,-0.56,379.81489729881287,0.0062440853,-0.015776992
0.018624036,0.9291936084628105,600,7,1.2245327,0.0,409600,654.03,-0.6,382.51089882850647,0.0060461606,-0.015378676
0.017344473,0.9329869523644447,606,6,1.1064732,0.0,413696,654.78,-0.43,385.27589750289917,0.006267038,-0.016140888
0.022461476,0.9228540733456612,613,7,1.1489279,0.0,417792,649.04,-0.49,387.8598999977112,0.0050611366,-0.014241918
0.020149007,0.9240417331457138,619,6,1.1988258,0.0,421888,648.75,-0.47,390.45498037338257,0.0078056343,-0.016356647
0.019432755,0.9330879598855972,625,6,1.1489804,0.0,425984,650.29,-0.5,393.0689790248871,0.0059656966,-0.014171353
0.022637716,0.9339006692171097,632,7,1.1389117,0.0,430080,649.94,-0.46,395.6649808883667,0.0049788486,-0.015590459
0.021727867,0.9254271611571312,638,6,1.1445678,0.0,434176,647.74,-0.48,398.4359793663025,0.005194877,-0.017626246
0.018531518,0.9376938082277775,644,6,1.1846057,0.0,438272,659.64,-0.53,401.53231287002563,0.00845869,-0.019091366
0.018292405,0.9453772865235806,650,6,1.1896908,0.0,442368,655.82,-0.57,404.2003130912781,0.008760983,-0.015498711
0.020359125,0.9384988956153393,656,6,1.1803563,0.0,446464,659.08,-0.74,406.8761885166168,0.0070832963,-0.019263927
0.02387103,0.9139635637402534,662,6,1.1253088,0.0,450560,660.81,-0.85,409.52227330207825,0.0068124803,-0.020326294
0.01997169,0.9344156682491302,668,6,1.1657743,0.0,454656,655.54,-0.86,412.20862340927124,0.0065075513,-0.014978309
0.02066148,0.9211086556315422,674,6,1.1141613,0.0,458752,658.89,-0.63,414.90807271003723,0.0050161467,-0.017365217
0.019148232,0.9316374734044075,679,5,1.1311371,0.0,462848,661.95,-0.72,417.70596861839294,0.005684193,-0.018428411
0.018924298,0.941392432898283,687,8,1.1472143,0.0,466944,648.71,-0.88,420.4158847332001,0.005259915,-0.014517524
0.019667266,0.9378643967211246,693,6,1.1392179,0.0,471040,652.25,-0.92,423.19934916496277,0.005388502,-0.015879296
0.020033281,0.9374276846647263,700,7,1.0600086,0.0,475136,655.61,-0.7,425.8332884311676,0.0062099462,-0.018080285
0.017857222,0.9268265664577484,705,5,1.0938387,0.0,479232,659.27,-0.73,428.47320890426636,0.0067877276,-0.016997863
0.025055202,0.8955252915620804,712,7,1.1512697,0.0,483328,664.69,-0.71,431.235787153244,0.004973908,-0.018055806
0.022148645,0.931643158197403,719,7,1.0964413,0.0,487424,659.71,-0.68,434.0108571052551,0.006951676,-0.016114822
0.021730578,0.9358897060155869,726,7,1.142071,0.0,491520,652.1,-0.71,436.7568690776825,0.0057806773,-0.015657846
0.018887548,0.9433328434824944,732,6,1.1058466,0.0,495616,651.54,-0.76,439.54601550102234,0.006130645,-0.01576312
0.020319544,0.9324309602379799,740,8,1.1311212,0.0,499712,643.99,-0.84,442.37246656417847,0.007558601,-0.0148863215
0.018366402,0.9405751302838326,745,5,1.0916961,0.0,503808,646.83,-0.81,476.79995703697205,0.0061807865,-0.01788932
0.01978067,0.9320592135190964,752,7,1.0699841,0.0,507904,644.73,-0.77,479.58342146873474,0.007211792,-0.016333334
0.01869177,0.9332084581255913,758,6,1.0210224,0.0,512000,642.46,-0.55,482.1757130622864,0.0044692243,-0.0171359
0.018391008,0.930730901658535,765,7,1.0890669,0.0,516096,635.81,-0.65,484.65966796875,0.00519825,-0.014974488
0.020488,0.9252470955252647,771,6,1.0296007,0.0,520192,638.62,-0.46,487.2221682071686,0.007131931,-0.018517876
0.021425808,0.9272982627153397,777,6,1.0196617,0.0,524288,634.91,-0.49,489.9175479412079,0.0049529932,-0.016685538
0.019810636,0.9391120001673698,784,7,1.0216613,0.0,528384,631.59,-0.29,492.648077249527,0.0063976143,-0.01612009
0.021369431,0.9179351180791855,789,5,1.0628728,0.0,532480,640.12,-0.33,495.35365104675293,0.00647226,-0.01652623
0.017293165,0.9258357658982277,795,6,1.0107397,0.0,536576,641.43,-0.16,498.1443657875061,0.006430653,-0.017919313
0.022778224,0.925147108733654,802,7,1.031861,0.0,540672,641.35,-0.31,500.7689595222473,0.0059018913,-0.015655603
0.022413446,0.9330380484461784,809,7,1.0679934,0.0,544768,636.87,-0.4,503.37833738327026,0.006327874,-0.01606347
0.020101953,0.9375446140766144,815,6,1.0347315,0.0,548864,636.45,-0.31,506.1545317173004,0.005770212,-0.016446631
0.019914344,0.94168945774436,821,6,1.0158198,0.0,552960,639.14,-0.23,508.9913556575775,0.0052575185,-0.018326513
0.02282196,0.9374576881527901,828,7,1.0751604,0.0,557056,647.17,-0.24,511.97863245010376,0.004719175,-0.016219761
0.021440407,0.9353189095854759,835,7,1.0240138,0.0,561152,643.22,-0.03,514.631671667099,0.005227161,-0.015642028
0.021716317,0.9271995201706886,841,6,1.0974942,0.0,565248,639.2,-0.03,517.2840852737427,0.0057418784,-0.018119967
0.021321528,0.9233761802315712,848,7,1.0594847,0.0,569344,639.18,0.04,519.8773212432861,0.0063933,-0.018701442
0.02530427,0.9330824166536331,855,7,1.0396031,0.0,573440,632.19,0.03,523.0060887336731,0.004871533,-0.018187702
0.023721348,0.9150451123714447,861,6,1.0560939,0.0,577536,638.12,-0.03,525.8009760379791,0.0064839954,-0.016696872
0.018354088,0.9397408999502659,867,6,1.0672438,0.0,581632,638.1,0.01,528.5971536636353,0.005910226,-0.018761313
0.020245736,0.9355136677622795,873,6,1.0444827,0.0,585728,638.05,0.0,531.2062101364136,0.005580649,-0.01705993
0.02133144,0.9247455894947052,880,7,1.0646775,0.0,589824,638.68,-0.19,533.8049046993256,0.004914592,-0.016680252
0.017168958,0.9060292840003967,885,5,1.0214797,0.0,593920,643.92,-0.12,536.3952991962433,0.0059823357,-0.017832099
0.023918709,0.90362149477005,892,7,1.081613,0.0,598016,632.55,-0.11,538.9788937568665,0.0061511523,-0.018322587
0.02049116,0.9273063242435455,897,5,1.0256324,0.0,602112,643.66,-0.23,573.9759743213654,0.0064664995,-0.01902763
0.019468656,0.9310586676001549,904,7,1.0379021,0.0,606208,643.17,-0.15,576.7455968856812,0.0046512946,-0.019188678
0.019016806,0.9199576377868652,911,7,1.0300008,0.0,610304,644.03,-0.18,579.3496820926666,0.006022375,-0.015220978
0.01837032,0.9332461580634117,918,7,1.0073484,0.0,614400,637.7,-0.06,582.0461540222168,0.006805627,-0.01853088
0.01964851,0.939730778336525,925,7,0.99185836,0.0,618496,632.22,0.03,584.7710371017456,0.006822836,-0.016542934
0.020569503,0.9338940158486366,931,6,1.0425346,0.0,622592,638.18,0.02,587.3654413223267,0.005893824,-0.016905822
0.01963436,0.9460479877889156,938,7,1.0373573,0.0,626688,634.28,-0.09,589.965903043747,0.0059866505,-0.01862975
0.017348856,0.9261363819241524,944,6,1.0678221,0.0,630784,643.12,-0.12,592.7477586269379,0.0065520373,-0.0189861
0.018499224,0.9429800398647785,949,5,1.0618684,0.0,634880,647.91,-0.02,595.3545427322388,0.0065250616,-0.017678076
0.018949416,0.9375616274774075,956,7,1.0223355,0.0,638976,648.59,-0.01,597.9529209136963,0.005189567,-0.01349338
0.018742956,0.9471980817615986,962,6,1.034306,0.0,643072,648.47,0.05,600.6731991767883,0.004802517,-0.014600491
0.016097412,0.954389188438654,968,6,1.0275717,0.0,647168,647.2,-0.07,603.386029958725,0.0052069053,-0.016069539
0.0154091865,0.9418932609260082,975,7,1.0713915,0.0,651264,643.43,-0.21,605.9833207130432,0.007548863,-0.019610822
0.017381417,0.9458278007805347,982,7,1.0562991,0.0,655360,642.07,-0.22,608.7423527240753,0.006472045,-0.01655515
0.020225944,0.9346262663602829,988,6,1.0055755,0.0,659456,638.91,-0.15,611.3464622497559,0.005567279,-0.015679564
0.020789906,0.9252352714538574,994,6,1.0181822,0.0,663552,638.42,-0.03,613.9566707611084,0.005708101,-0.017889507
0.023563555,0.931741252541542,1000,6,1.0328139,0.0,667648,634.31,-0.04,616.6605432033539,0.006146257,-0.01959555
0.019420298,0.934627003967762,1006,6,1.0130576,0.0,671744,639.83,0.03,619.4451162815094,0.005603986,-0.018123874
0.020504277,0.9371276348829269,1013,7,1.002977,0.0,675840,641.72,0.13,622.2561464309692,0.004639673,-0.015867567
0.018093284,0.9282439425587654,1019,6,0.99703735,0.0,679936,647.9,0.12,625.0923585891724,0.005868155,-0.015751917
0.021616075,0.9282147064805031,1025,6,1.0306327,0.0,684032,652.01,0.06,627.7978277206421,0.0050302744,-0.017692136
0.021705236,0.9274046644568443,1032,7,1.0157528,0.0,688128,645.73,0.09,630.3900284767151,0.0062101604,-0.015257524
0.019186923,0.9415622986853123,1039,7,1.0248412,0.0,692224,651.46,0.06,633.1469552516937,0.005418485,-0.016322339
0.019612847,0.9302178844809532,1045,6,1.0053874,0.0,696320,641.94,0.08,636.0027422904968,0.0047114477,-0.018226922
0.022073185,0.9324787929654121,1051,6,0.9632217,0.0,700416,636.25,0.16,676.925210237503,0.005014377,-0.017420832
0.021489486,0.9174665063619614,1057,6,1.0228056,0.0,704512,652.95,0.0,679.8402090072632,0.0049844747,-0.017843371
0.02017492,0.9291684404015541,1063,6,1.0116167,0.0,708608,647.79,-0.09,682.6922125816345,0.00620932,-0.018255638
0.017865816,0.9201601222157478,1070,7,1.0116613,0.0,712704,646.97,-0.29,685.4892117977142,0.0066181696,-0.019508785
0.019900456,0.936418853700161,1076,6,0.95943475,0.0,716800,650.67,-0.09,688.5142107009888,0.005561492,-0.019193277
0.019931203,0.9288966432213783,1082,6,0.9643594,0.0,720896,653.31,-0.16,691.456297159195,0.0055565494,-0.016777901
0.021347247,0.9278803393244743,1089,7,0.9462198,0.0,724992,647.9,-0.16,694.4596536159515,0.006738336,-0.01674363
0.01919952,0.9257171079516411,1095,6,0.9443613,0.0,729088,650.17,-0.3,697.4537065029144,0.0056218114,-0.014753209
0.019757504,0.9112453311681747,1102,7,0.92433476,0.0,733184,646.71,-0.53,700.462676525116,0.006512361,-0.017077673
0.020420931,0.9065523594617844,1107,5,0.9321705,0.0,737280,651.23,-0.54,703.4233057498932,0.0049990187,-0.017108062
0.020795925,0.931330494582653,1114,7,0.8969975,0.0,741376,649.21,-0.46,706.3784122467041,0.005851827,-0.016842637
0.018902328,0.9243134558200836,1120,6,0.9086678,0.0,745472,650.22,-0.69,709.2850713729858,0.0057355794,-0.018288339
0.018113118,0.9276114329695702,1126,6,0.8480444,0.0,749568,651.65,-0.61,712.0906007289886,0.0058913925,-0.017419536
0.016357806,0.9409064576029778,1132,6,0.8574248,0.0,753664,654.14,-0.54,715.0352230072021,0.0062485905,-0.01711885
0.017591452,0.9157235473394394,1138,6,0.8864525,0.0,757760,658.19,-0.41,717.985184431076,0.0066598584,-0.019252619
0.022502357,0.9311873391270638,1144,6,0.8996313,0.0,761856,666.97,-0.41,721.1402604579926,0.0049323747,-0.01469209
0.021692807,0.9376153387129307,1150,6,0.9004008,0.0,765952,666.85,-0.43,724.0362589359283,0.0047698854,-0.016341593
0.019576319,0.9215619340538979,1157,7,0.9512026,0.0,770048,652.12,-0.63,727.0834774971008,0.005135891,-0.014132615
0.02128555,0.9293682724237442,1164,7,0.928228,0.0,774144,651.7,-0.66,730.1550328731537,0.0070469296,-0.01336526
0.021400947,0.9282275810837746,1170,6,0.9177338,0.0,778240,649.8,-0.53,733.1666419506073,0.007664439,-0.016447084
0.017750956,0.9309052228927612,1176,6,0.903771,0.0,782336,653.3,-0.55,736.0982732772827,0.005043368,-0.017427204
0.015795177,0.9278934001922607,1182,6,0.88642514,0.0,786432,652.44,-0.48,738.9292154312134,0.005482488,-0.015676815
0.015781071,0.9210843816399574,1189,7,0.8402773,0.0,790528,653.32,-0.36,741.7249701023102,0.0056756274,-0.017770119
0.017126288,0.9091195240616798,1194,5,0.9028913,0.0,794624,660.1,-0.34,744.7353448867798,0.006289572,-0.015405859
0.01834376,0.9050805270671844,1200,6,0.88417053,0.0,798720,667.54,-0.21,747.6432867050171,0.0063940757,-0.01839631
0.0161807,0.9130488932132721,1206,6,0.8622282,0.0,802816,665.91,-0.09,785.2739777565002,0.0067843893,-0.021201445
0.016566925,0.9331905022263527,1212,6,0.89420474,0.0,806912,669.25,-0.15,787.9828372001648,0.0059543303,-0.015250542
0.021753192,0.9107846170663834,1217,5,0.9040601,0.0,811008,675.71,-0.09,790.6855289936066,0.0048438967,-0.017180061
0.018315423,0.93513273447752,1224,7,0.88278204,0.0,815104,671.12,-0.14,793.3382294178009,0.0056861816,-0.018095547
0.019240286,0.929437056183815,1230,6,0.87562424,0.0,819200,667.46,-0.22,796.0244271755219,0.0045852372,-0.015834993
0.021470895,0.9242429286241531,1236,6,0.8796125,0.0,823296,675.5,-0.24,798.6544795036316,0.0062175402,-0.0187737
0.02682517,0.9010571166872978,1242,6,0.8805006,0.0,827392,669.13,-0.4,801.4399154186249,0.0064356835,-0.018007383
0.019419275,0.937622994184494,1248,6,0.88897395,0.0,831488,670.29,-0.39,804.2166569232941,0.00679126,-0.016117621
0.019560523,0.9242603853344917,1255,7,0.87622935,0.0,835584,666.47,-0.13,807.0221192836761,0.0053178626,-0.017691066
0.016098954,0.9376773200929165,1261,6,0.9134967,0.0,839680,670.1,-0.06,809.8061120510101,0.0055079684,-0.0191553
0.017380841,0.9296661019325256,1267,6,0.8832949,0.0,843776,673.16,0.04,812.6640536785126,0.0051834676,-0.018187491
0.017272463,0.9379527941346169,1273,6,0.893747,0.0,847872,677.96,0.12,815.3841762542725,0.005683193,-0.018472934
0.017589152,0.9442350454628468,1280,7,0.93127614,0.0,851968,674.08,0.11,818.2343137264252,0.006825751,-0.018306103
0.014801739,0.9414098262786865,1286,6,0.8821979,0.0,856064,675.27,0.2,821.0862150192261,0.0060093147,-0.017117843
0.019821502,0.9336404129862785,1292,6,0.90562385,0.0,860160,671.43,0.17,823.8251552581787,0.0060666474,-0.017803445
0.017886505,0.9243672266602516,1298,6,0.9344774,0.0,864256,666.04,0.21,826.6163644790649,0.0054437,-0.019220509
0.019762706,0.931266538798809,1304,6,0.9231296,0.0,868352,661.34,0.11,829.4737119674683,0.0063612107,-0.015074903
0.015812753,0.9491885043680668,1311,7,0.9153838,0.0,872448,658.11,0.05,832.5509688854218,0.006924712,-0.017344883
0.0151913725,0.9351268634200096,1318,7,1.029338,0.0,876544,650.91,-0.16,835.1290969848633,0.0066114627,-0.016506774
0.019607263,0.9381882771849632,1325,7,0.9394238,0.0,880640,650.83,-0.15,837.6447241306305,0.0066964068,-0.019408533
0.019469718,0.9463705979287624,1331,6,0.9395367,0.0,884736,649.72,-0.18,840.3576583862305,0.0049824775,-0.017440116
0.019876225,0.9250606298446655,1337,6,0.8850462,0.0,888832,647.06,0.0,842.9395725727081,0.0058150655,-0.020615526
0.02020711,0.9450215995311737,1344,7,0.902195,0.0,892928,644.45,0.06,845.3779973983765,0.0045084725,-0.0137645
0.017671552,0.9382411316037178,1350,6,0.9124256,0.0,897024,640.69,0.08,847.9730832576752,0.006879731,-0.0165826
0.018603422,0.9301517233252525,1356,6,0.9312697,0.0,901120,648.98,-0.07,881.258590221405,0.0067436635,-0.01657585
