EpLenMean,EpRewMean,TimeElapsed,EpThisIter,loss_vf_loss,EpisodesSoFar,TimestepsSoFar,loss_ent,loss_pol_entpen,ev_tdlam_before,loss_pol_surr,loss_kl
619.12,-2.94,5685.807641744614,7,0.019426519,8822,5652480,0.78770655,0.0,0.8515765368938446,-0.014468021,0.0022809736
625.33,-2.96,5688.799914121628,6,0.018685805,8828,5656576,0.7893592,0.0,0.8774294927716255,-0.013315264,0.002142079
622.57,-3.04,5691.585532665253,6,0.019035675,8834,5660672,0.76381135,0.0,0.8856880217790604,-0.012622327,0.0021601329
621.97,-3.05,5694.386061191559,7,0.016707772,8841,5664768,0.76572424,0.0,0.8901385590434074,-0.013996467,0.0023443252
621.32,-3.19,5696.594189405441,7,0.01683118,8848,5668864,0.8109118,0.0,0.8175491839647293,-0.014631854,0.002330873
622.73,-3.16,5699.493214845657,6,0.01439809,8854,5672960,0.77846605,0.0,0.8716421276330948,-0.013646183,0.0022751123
630.39,-3.14,5702.111099481583,6,0.015014068,8860,5677056,0.8105001,0.0,0.8733998686075211,-0.012665701,0.0019697016
636.64,-3.19,5704.516425848007,5,0.016992522,8865,5681152,0.7775247,0.0,0.8655236661434174,-0.013602044,0.0022892768
637.33,-3.17,5707.349282741547,7,0.018034842,8872,5685248,0.7600661,0.0,0.906267799437046,-0.012623647,0.0027107734
639.26,-3.09,5710.158276796341,6,0.019042596,8878,5689344,0.7650404,0.0,0.8961603567004204,-0.013239191,0.0018698022
645.94,-2.86,5713.08393907547,6,0.01941493,8884,5693440,0.72960895,0.0,0.9051003605127335,-0.013727862,0.0020565665
648.83,-2.71,5715.937819004059,6,0.017807893,8890,5697536,0.71987903,0.0,0.9012744277715683,-0.014701581,0.0021345522
655.84,-2.56,5745.301696062088,6,0.018936902,8896,5701632,0.72615236,0.0,0.9250357523560524,-0.012095567,0.001865825
651.86,-2.73,5747.685674190521,7,0.020278191,8903,5705728,0.7697677,0.0,0.8290202021598816,-0.013006097,0.0025175307
650.28,-2.63,5750.03412270546,6,0.016647916,8909,5709824,0.7898227,0.0,0.8864798992872238,-0.013584437,0.002259175
650.24,-2.67,5752.648588657379,7,0.015125612,8916,5713920,0.7989482,0.0,0.8600845485925674,-0.013166444,0.002583882
647.91,-2.61,5755.148109436035,7,0.01728295,8923,5718016,0.7690134,0.0,0.8964920714497566,-0.014813539,0.0029916659
635.98,-2.58,5757.6148562431335,8,0.016273992,8931,5722112,0.7743663,0.0,0.9229825884103775,-0.012883357,0.0022606214
634.82,-2.59,5760.2245535850525,7,0.016981058,8938,5726208,0.8083952,0.0,0.8698789179325104,-0.013242613,0.0019088726
636.72,-2.46,5763.314409017563,6,0.019742688,8944,5730304,0.734841,0.0,0.8883653581142426,-0.014717014,0.0022477456
639.89,-2.34,5766.4505879879,6,0.020846754,8950,5734400,0.7497926,0.0,0.9088097810745239,-0.012631514,0.0019762455
639.03,-2.28,5769.343066930771,7,0.020651722,8957,5738496,0.75399196,0.0,0.9119948521256447,-0.012360673,0.002090036
628.33,-2.21,5772.193783998489,6,0.020095056,8963,5742592,0.75892085,0.0,0.9004176333546638,-0.014700609,0.0024185588
624.39,-2.39,5774.78924870491,7,0.017885616,8970,5746688,0.7839855,0.0,0.8932428807020187,-0.013732329,0.002234921
627.31,-2.28,5777.72093296051,6,0.021547528,8976,5750784,0.7578253,0.0,0.9007669240236282,-0.013455519,0.0023642527
623.16,-2.43,5780.665297746658,7,0.01712827,8983,5754880,0.78354394,0.0,0.8935143277049065,-0.012209654,0.002108333
619.36,-2.6,5783.058634757996,6,0.015277576,8989,5758976,0.82758653,0.0,0.8145621120929718,-0.014261156,0.0024811053
613.05,-2.82,5785.99133348465,7,0.016939621,8996,5763072,0.7454033,0.0,0.8957678079605103,-0.012049681,0.0018549111
612.24,-2.69,5788.72459602356,7,0.020537993,9003,5767168,0.7795545,0.0,0.8611927479505539,-0.013657283,0.0020781287
617.56,-2.72,5791.606246232986,6,0.017992904,9009,5771264,0.780274,0.0,0.9023474454879761,-0.014737836,0.0022619113
619.96,-2.45,5794.392435789108,6,0.018265422,9015,5775360,0.7312151,0.0,0.9003168344497681,-0.013133618,0.0023537746
615.66,-2.62,5796.968220472336,7,0.014983996,9022,5779456,0.8135007,0.0,0.8586348295211792,-0.013435906,0.0022264137
626.18,-2.67,5799.197197675705,6,0.016129483,9028,5783552,0.8141284,0.0,0.842010885477066,-0.01543863,0.002652536
630.83,-2.61,5802.156880140305,6,0.016700612,9034,5787648,0.7442593,0.0,0.9302430003881454,-0.01291441,0.0022092345
632.97,-2.58,5804.84051990509,7,0.015744988,9041,5791744,0.74832314,0.0,0.920601524412632,-0.013696988,0.0021633848
632.75,-2.53,5807.413841724396,6,0.017606251,9047,5795840,0.78393936,0.0,0.8945750892162323,-0.0132765565,0.0020312457
633.4,-2.8,5809.818117618561,7,0.016743643,9054,5799936,0.7953317,0.0,0.877466082572937,-0.01511923,0.0024072533
632.74,-2.71,5840.996807098389,6,0.020238282,9060,5804032,0.7329368,0.0,0.9006600379943848,-0.013559521,0.001968817
636.38,-2.73,5843.711558103561,5,0.01623713,9065,5808128,0.7996719,0.0,0.8656279593706131,-0.014712591,0.0023422865
642.02,-2.79,5846.214013338089,7,0.016166382,9072,5812224,0.77142125,0.0,0.8635514229536057,-0.011715961,0.0025420643
648.25,-2.87,5848.9854872226715,6,0.016972806,9078,5816320,0.7794925,0.0,0.8844109401106834,-0.013172674,0.0022444979
644.51,-2.83,5851.724036931992,6,0.018848198,9084,5820416,0.7453092,0.0,0.898682601749897,-0.01199564,0.0019127515
648.05,-2.59,5854.5862872600555,7,0.018246265,9091,5824512,0.7395643,0.0,0.9182724207639694,-0.013478503,0.0020360304
651.27,-2.65,5857.349321603775,6,0.018172348,9097,5828608,0.74649835,0.0,0.9035960137844086,-0.01296986,0.0020177616
656.09,-2.56,5860.045520067215,6,0.018514793,9103,5832704,0.7617059,0.0,0.9015744477510452,-0.012402855,0.0021439402
652.65,-2.58,5862.532729148865,6,0.017202267,9109,5836800,0.7422675,0.0,0.884688563644886,-0.012697095,0.0020977836
657.89,-2.75,5864.673359632492,6,0.018754564,9115,5840896,0.8103352,0.0,0.8575387597084045,-0.013997638,0.0023826386
660.42,-2.52,5867.2385058403015,7,0.019137466,9122,5844992,0.7395033,0.0,0.8956306502223015,-0.0134988865,0.0021601846
658.67,-2.52,5870.1405284404755,6,0.015701866,9128,5849088,0.7825334,0.0,0.8752830922603607,-0.0134592885,0.001987729
661.95,-2.57,5872.74106669426,5,0.014077403,9133,5853184,0.8237978,0.0,0.8869248703122139,-0.014132356,0.0025946675
661.96,-2.56,5875.359756231308,7,0.015908001,9140,5857280,0.71783745,0.0,0.9134472161531448,-0.0120446,0.0019423335
658.77,-2.56,5877.887913227081,7,0.016135355,9147,5861376,0.7379533,0.0,0.9012288972735405,-0.01274279,0.0020230047
658.69,-2.38,5880.511509180069,6,0.01680798,9153,5865472,0.7621956,0.0,0.9059185907244682,-0.012281045,0.0018034565
659.74,-2.32,5883.270785808563,7,0.0182794,9160,5869568,0.70704645,0.0,0.9237169548869133,-0.011262663,0.0018527409
652.8,-2.18,5885.985248327255,6,0.021604206,9166,5873664,0.72972167,0.0,0.9002113044261932,-0.012747718,0.0018800154
654.28,-2.03,5888.995794534683,6,0.019769127,9172,5877760,0.711249,0.0,0.9081744700670242,-0.01135219,0.001580332
651.48,-1.98,5891.660772800446,6,0.018859748,9178,5881856,0.77462494,0.0,0.90639927983284,-0.01400155,0.0022053549
652.82,-1.86,5894.602894544601,6,0.019501392,9184,5885952,0.68855256,0.0,0.9033825322985649,-0.012680186,0.0020211965
648.97,-1.85,5897.357989549637,8,0.018475417,9192,5890048,0.7406286,0.0,0.9115331619977951,-0.011500718,0.0016750362
648.01,-1.97,5899.71951508522,6,0.01852474,9198,5894144,0.77382797,0.0,0.880742646753788,-0.0136913285,0.0020322225
648.19,-2.06,5902.15065741539,6,0.016568473,9204,5898240,0.82199854,0.0,0.8824948146939278,-0.014007235,0.002038698
646.45,-2.17,5931.934839963913,7,0.020162389,9211,5902336,0.78276026,0.0,0.8969169780611992,-0.011338394,0.002159592
641.97,-2.3,5934.307550430298,6,0.017814491,9217,5906432,0.7363219,0.0,0.9084376618266106,-0.013991946,0.0017726177
647.2,-2.21,5936.830034255981,6,0.01738448,9223,5910528,0.73485786,0.0,0.9054038599133492,-0.013105411,0.0023787403
641.24,-2.19,5939.589369297028,7,0.017532207,9230,5914624,0.77881306,0.0,0.9005943238735199,-0.013085807,0.0018716791
634.75,-2.28,5942.089556217194,6,0.021618616,9236,5918720,0.7897742,0.0,0.8389973640441895,-0.0136028025,0.0022549916
637.48,-2.31,5944.50044298172,7,0.019603165,9243,5922816,0.7946889,0.0,0.8825126513838768,-0.013344302,0.0020841633
632.19,-2.45,5946.972620010376,7,0.01714286,9250,5926912,0.7200233,0.0,0.9059999287128448,-0.010737129,0.0016949401
638.9,-2.31,5949.9698305130005,6,0.018900057,9256,5931008,0.73910034,0.0,0.9092890173196793,-0.012039164,0.0018699542
634.61,-2.36,5952.972687005997,6,0.022357874,9262,5935104,0.7173701,0.0,0.8728620707988739,-0.011911872,0.002125728
636.34,-2.44,5955.369415044785,7,0.01912623,9269,5939200,0.8030968,0.0,0.8720663040876389,-0.013381938,0.002166778
637.48,-2.49,5958.160640239716,6,0.02046057,9275,5943296,0.761593,0.0,0.8473724871873856,-0.013969035,0.0019299281
632.48,-2.63,5960.758367538452,7,0.023026459,9282,5947392,0.7269317,0.0,0.8872682377696037,-0.0118734045,0.00182
635.53,-2.57,5963.556151151657,6,0.019762691,9288,5951488,0.7314462,0.0,0.8975688219070435,-0.013560233,0.0019620906
637.43,-2.74,5965.687297105789,6,0.018081611,9294,5955584,0.75080127,0.0,0.8242954164743423,-0.014249491,0.0022733493
640.79,-2.63,5968.086154222488,7,0.018639091,9301,5959680,0.76802206,0.0,0.8953480497002602,-0.013747531,0.0022960634
640.27,-2.51,5970.469826936722,5,0.02114345,9306,5963776,0.75245845,0.0,0.8679897636175156,-0.012261736,0.0018310914
637.98,-2.55,5973.25643491745,7,0.014599915,9313,5967872,0.7662639,0.0,0.9151326343417168,-0.011906261,0.0016523185
634.06,-2.62,5975.584051370621,7,0.016989393,9320,5971968,0.79742455,0.0,0.8346638977527618,-0.013581566,0.0019522731
625.25,-2.63,5978.328714132309,8,0.016433176,9328,5976064,0.72754985,0.0,0.8979856446385384,-0.012219442,0.001932693
622.11,-2.58,5980.961366415024,7,0.017211175,9335,5980160,0.7406727,0.0,0.8787683546543121,-0.01298026,0.0018838239
624.55,-2.59,5983.6219964027405,6,0.016836554,9341,5984256,0.7977107,0.0,0.8413131088018417,-0.01347087,0.0023043344
631.39,-2.56,5986.498086214066,6,0.017083082,9347,5988352,0.7668496,0.0,0.9025758281350136,-0.010778006,0.0017272831
625.45,-2.67,5989.326222419739,7,0.017264316,9354,5992448,0.7376358,0.0,0.893892914056778,-0.012721442,0.0019451124
632.39,-2.92,5991.766067028046,6,0.013983762,9360,5996544,0.8250517,0.0,0.8494853973388672,-0.015083833,0.0023566762
631.41,-2.93,6022.235376834869,6,0.01896696,9366,6000640,0.7328521,0.0,0.898382194340229,-0.012328255,0.001768607
628.53,-2.78,6024.659783840179,6,0.02436193,9372,6004736,0.7002391,0.0,0.8661583364009857,-0.0138625875,0.00237502
632.43,-2.85,6027.318438053131,7,0.019006327,9379,6008832,0.7518563,0.0,0.8817749619483948,-0.013026544,0.0019752013
629.49,-2.86,6029.634540557861,7,0.020952074,9386,6012928,0.7514007,0.0,0.9047751650214195,-0.011246345,0.0020823209
619.2,-2.77,6032.027361631393,8,0.017062385,9394,6017024,0.7696965,0.0,0.8874047696590424,-0.012046881,0.0018635555
623.79,-2.78,6034.299420595169,5,0.020878252,9399,6021120,0.7696332,0.0,0.8118492662906647,-0.012165785,0.0020112437
619.78,-2.93,6036.858552455902,7,0.020171026,9406,6025216,0.723375,0.0,0.8833169564604759,-0.012116549,0.0018889656
612.95,-2.97,6039.008508682251,7,0.016487682,9413,6029312,0.77987134,0.0,0.8315031975507736,-0.012354551,0.001677494
613.44,-2.96,6041.6897349357605,7,0.018544585,9420,6033408,0.69914997,0.0,0.8917848169803619,-0.01293557,0.001748708
614.93,-3.1,6043.972865343094,7,0.018358344,9427,6037504,0.7680663,0.0,0.8326135724782944,-0.0116206985,0.0017796803
622.89,-3.0,6046.455814123154,7,0.017476525,9434,6041600,0.7409077,0.0,0.8775643706321716,-0.013213243,0.0024017806
621.76,-2.91,6048.9537472724915,6,0.018046925,9440,6045696,0.746679,0.0,0.8728873282670975,-0.01175918,0.0018635007
616.52,-3.02,6051.249542236328,6,0.015735036,9446,6049792,0.78581506,0.0,0.8653106987476349,-0.01339463,0.0022277844
620.86,-3.13,6053.421847343445,7,0.012595377,9453,6053888,0.78053015,0.0,0.8574840873479843,-0.011616148,0.0019450253
624.09,-2.97,6056.01132106781,6,0.019559477,9459,6057984,0.7334856,0.0,0.8551349341869354,-0.012044527,0.0021315904
623.87,-2.91,6058.627760410309,6,0.019548774,9465,6062080,0.7304937,0.0,0.8708987236022949,-0.012177642,0.0017315262
618.46,-3.02,6061.330860376358,7,0.019740796,9472,6066176,0.6999087,0.0,0.8945163711905479,-0.011677608,0.0018815852
614.19,-3.07,6063.644481182098,7,0.018174902,9479,6070272,0.77536416,0.0,0.8774298056960106,-0.012198638,0.0017418135
614.48,-2.96,6066.247771978378,7,0.01979693,9486,6074368,0.7235542,0.0,0.9108764305710793,-0.012606818,0.0020874
619.22,-2.97,6069.232408285141,6,0.022854317,9492,6078464,0.7220265,0.0,0.9015873372554779,-0.011595136,0.002054368
615.8,-2.88,6071.755648136139,7,0.0199047,9499,6082560,0.7238416,0.0,0.8916994780302048,-0.013480222,0.0018846341
618.43,-2.97,6074.146792411804,6,0.01734421,9505,6086656,0.8362784,0.0,0.8061209470033646,-0.013704419,0.002131315
625.81,-2.85,6076.921124458313,6,0.01899723,9511,6090752,0.7653486,0.0,0.8953261375427246,-0.012897991,0.0015647906
631.52,-2.79,6079.4866189956665,6,0.01910458,9517,6094848,0.7377927,0.0,0.8902975171804428,-0.011370078,0.0017946949
635.4,-2.56,6082.400901079178,7,0.020866537,9524,6098944,0.71005434,0.0,0.9000688716769218,-0.012157159,0.0017524639
638.63,-2.7,6108.767761468887,5,0.020350587,9529,6103040,0.7820094,0.0,0.8009806126356125,-0.013173688,0.0020771471
632.93,-2.71,6111.33832192421,8,0.0173407,9537,6107136,0.755213,0.0,0.8860861137509346,-0.011859435,0.0018411878
631.34,-2.73,6114.065106868744,7,0.017198643,9544,6111232,0.73283273,0.0,0.8948684856295586,-0.01206889,0.0017387862
634.28,-2.59,6116.931642770767,6,0.0185231,9550,6115328,0.7471518,0.0,0.8976508304476738,-0.011361321,0.0019012878
638.61,-2.4,6119.960332393646,6,0.022524366,9556,6119424,0.7175263,0.0,0.8835333213210106,-0.011637276,0.0015447871
623.32,-2.51,6122.7595365047455,7,0.017956654,9563,6123520,0.68833566,0.0,0.9114065319299698,-0.011003422,0.0016394665
630.43,-2.57,6125.4194252491,6,0.018334277,9569,6127616,0.76057136,0.0,0.8663972914218903,-0.012999394,0.0018570846
630.99,-2.54,6127.978598117828,7,0.01920436,9576,6131712,0.75981057,0.0,0.8940043151378632,-0.011718925,0.0017638843
633.82,-2.59,6130.449938058853,7,0.01727749,9583,6135808,0.7613032,0.0,0.8825474232435226,-0.010560071,0.0015758454
637.05,-2.7,6132.929457426071,6,0.016623491,9589,6139904,0.7948382,0.0,0.8775567263364792,-0.012984169,0.0020560308
638.6,-2.75,6136.2025446891785,6,0.018855669,9595,6144000,0.74162596,0.0,0.8950656056404114,-0.012273942,0.001969912
644.87,-2.82,6138.68762588501,4,0.02240917,9599,6148096,0.78850985,0.0,0.8161394745111465,-0.0117053,0.0017247247
647.95,-2.75,6141.658067941666,7,0.018005246,9606,6152192,0.7645454,0.0,0.8902517855167389,-0.012401949,0.0017663096
648.85,-2.71,6144.313370466232,6,0.022053702,9612,6156288,0.71258414,0.0,0.8804562091827393,-0.010264208,0.0017436907
649.12,-2.82,6146.654832839966,6,0.019561395,9618,6160384,0.75298226,0.0,0.8815003931522369,-0.0131934425,0.0018749894
650.8,-2.8,6149.476465463638,7,0.019153321,9625,6164480,0.72989225,0.0,0.9058930724859238,-0.010938835,0.0015638456
647.98,-2.64,6152.292444467545,6,0.019409586,9631,6168576,0.74062836,0.0,0.8797064498066902,-0.0116665205,0.001903065
652.17,-2.71,6154.76940870285,6,0.014640571,9637,6172672,0.7628717,0.0,0.8723467290401459,-0.012504126,0.0020014679
657.48,-2.78,6157.222623586655,7,0.014454599,9644,6176768,0.77290857,0.0,0.8618736565113068,-0.010663832,0.0015372643
656.97,-2.72,6159.63972568512,6,0.020006144,9650,6180864,0.75523967,0.0,0.8608605861663818,-0.01074979,0.001635764
649.64,-2.71,6162.435930252075,7,0.016601315,9657,6184960,0.67959476,0.0,0.9119948148727417,-0.011379419,0.0017700411
657.68,-2.86,6164.873379230499,6,0.016205685,9663,6189056,0.75008035,0.0,0.8509082943201065,-0.0114228595,0.0017333087
654.56,-2.84,6167.430726528168,6,0.015415145,9669,6193152,0.73305166,0.0,0.9039561748504639,-0.010369061,0.0014003867
654.16,-2.81,6169.9304022789,7,0.01933075,9676,6197248,0.731527,0.0,0.8833376169204712,-0.011061342,0.001523365
655.56,-2.71,6195.011159896851,7,0.019823613,9683,6201344,0.74279565,0.0,0.9020138680934906,-0.011147748,0.0015347508
651.4,-2.78,6197.2792892456055,7,0.015857188,9690,6205440,0.7663096,0.0,0.8769160807132721,-0.011588186,0.0016986285
637.81,-2.74,6199.830875635147,7,0.019522704,9697,6209536,0.72205114,0.0,0.9009045138955116,-0.01221328,0.0017374083
633.54,-2.59,6202.523621797562,6,0.021746011,9703,6213632,0.7336827,0.0,0.8945485278964043,-0.012085798,0.0016570811
624.29,-2.68,6205.216307878494,7,0.018162219,9710,6217728,0.7230887,0.0,0.9103817641735077,-0.010638469,0.0015060831
621.78,-2.67,6207.492168903351,7,0.017617969,9717,6221824,0.7431155,0.0,0.9049988389015198,-0.011601119,0.0017602204
621.21,-2.6,6209.955321073532,7,0.019652296,9724,6225920,0.7091462,0.0,0.9070805236697197,-0.012228145,0.0020023335
619.07,-2.58,6212.338230848312,6,0.020462321,9730,6230016,0.7513253,0.0,0.8934662416577339,-0.012143775,0.001873615
613.04,-2.45,6214.7332675457,8,0.023083547,9738,6234112,0.7591255,0.0,0.9116859287023544,-0.01010022,0.0015724527
605.83,-2.47,6216.993544340134,7,0.01565448,9745,6238208,0.806327,0.0,0.8568993508815765,-0.012441471,0.0017640556
609.65,-2.58,6219.3557958602905,6,0.020710196,9751,6242304,0.7467061,0.0,0.8886440694332123,-0.011887101,0.0016278205
613.73,-2.54,6221.964303970337,6,0.019247321,9757,6246400,0.70153254,0.0,0.901453360915184,-0.0107895555,0.001799458
609.31,-2.58,6223.968978643417,7,0.01781121,9764,6250496,0.79007065,0.0,0.8446981310844421,-0.0113626905,0.0017503521
608.21,-2.59,6226.424532651901,6,0.016813232,9770,6254592,0.7420727,0.0,0.9119137451052666,-0.012497907,0.0015936089
615.91,-2.55,6228.938703536987,6,0.022126291,9776,6258688,0.7244732,0.0,0.878366231918335,-0.010531883,0.0016680595
623.7,-2.42,6231.62787437439,6,0.01749894,9782,6262784,0.6912503,0.0,0.9288089498877525,-0.010276217,0.0019751315
627.82,-2.23,6234.094096899033,6,0.021049008,9788,6266880,0.701741,0.0,0.9070768058300018,-0.013375541,0.0020736996
628.79,-2.26,6236.766265153885,7,0.020338181,9795,6270976,0.757409,0.0,0.8886067196726799,-0.012044141,0.0019448617
629.4,-2.35,6239.312067747116,6,0.018739948,9801,6275072,0.78400767,0.0,0.9009720981121063,-0.01099255,0.0015788336
628.92,-2.34,6241.883397102356,7,0.017617153,9808,6279168,0.7258428,0.0,0.9270904138684273,-0.0095978845,0.0014365022
630.35,-2.11,6244.81910777092,6,0.025205722,9814,6283264,0.66393954,0.0,0.9084142819046974,-0.010486985,0.001569766
632.86,-2.26,6246.989967823029,7,0.023337342,9821,6287360,0.7584633,0.0,0.8211143165826797,-0.012228493,0.0016990436
636.14,-2.21,6249.474788427353,6,0.023251861,9827,6291456,0.7447554,0.0,0.8487870842218399,-0.011446344,0.001685839
635.08,-2.21,6252.056077480316,7,0.018314928,9834,6295552,0.74082404,0.0,0.8949636369943619,-0.011566345,0.0016556688
638.14,-2.02,6254.5148911476135,7,0.020867236,9841,6299648,0.6806432,0.0,0.8704932183027267,-0.010417099,0.0014125654
647.1,-1.89,6282.629559516907,5,0.019424224,9846,6303744,0.73574144,0.0,0.9137969464063644,-0.011735506,0.001760781
644.75,-1.92,6285.244033813477,7,0.0193969,9853,6307840,0.7464236,0.0,0.908865787088871,-0.010828072,0.0014820364
636.15,-1.89,6288.053958415985,7,0.02106104,9860,6311936,0.71337974,0.0,0.924157403409481,-0.010616984,0.0014970512
640.4,-1.85,6290.458520412445,6,0.019412486,9866,6316032,0.7495696,0.0,0.8773588314652443,-0.012778933,0.0018062389
635.82,-1.98,6293.036222696304,7,0.016998101,9873,6320128,0.79142207,0.0,0.8411858826875687,-0.011262918,0.0018095435
625.54,-2.16,6295.291351556778,7,0.01520842,9880,6324224,0.7768267,0.0,0.9028991758823395,-0.010312465,0.0013573659
622.73,-2.41,6297.518857717514,7,0.019141398,9887,6328320,0.7731277,0.0,0.8605700582265854,-0.010454814,0.0018535207
620.54,-2.42,6300.17687869072,7,0.01475591,9894,6332416,0.77340573,0.0,0.9012059569358826,-0.010390403,0.001528656
615.35,-2.38,6302.746534585953,6,0.014969023,9900,6336512,0.7530575,0.0,0.9061895310878754,-0.012071862,0.0018688155
622.74,-2.3,6305.433319091797,6,0.01814871,9906,6340608,0.7448546,0.0,0.9089532867074013,-0.009954274,0.0013272421
622.48,-2.46,6308.225597381592,7,0.019566467,9913,6344704,0.7051365,0.0,0.8971575796604156,-0.011205755,0.0017162055
622.84,-2.53,6310.599281787872,6,0.018584458,9919,6348800,0.76992166,0.0,0.8448667526245117,-0.012110297,0.0018705744
619.76,-2.51,6312.993330955505,7,0.018741824,9926,6352896,0.760028,0.0,0.8895264640450478,-0.012382628,0.0014919403
622.23,-2.52,6315.432684421539,6,0.016228162,9932,6356992,0.7491386,0.0,0.8773309290409088,-0.009615695,0.0014197221
626.4,-2.77,6317.996720790863,7,0.016187543,9939,6361088,0.7468654,0.0,0.8964792042970657,-0.010302253,0.001692732
619.83,-2.83,6320.743879318237,6,0.018787686,9945,6365184,0.7410551,0.0,0.9046419560909271,-0.010372862,0.00155007
623.06,-2.78,6323.243749141693,7,0.02069744,9952,6369280,0.70492005,0.0,0.9108080714941025,-0.010989688,0.0017771276
622.64,-2.65,6326.103495597839,6,0.020428602,9958,6373376,0.7146839,0.0,0.8939446732401848,-0.010007644,0.0014505154
619.34,-2.73,6328.45019030571,7,0.015970021,9965,6377472,0.75956106,0.0,0.8703028410673141,-0.011339613,0.0015183218
617.36,-2.82,6330.60427069664,7,0.0153086595,9972,6381568,0.7858037,0.0,0.8049794286489487,-0.011546904,0.0018595265
628.31,-2.78,6333.023041963577,6,0.01923848,9978,6385664,0.7967801,0.0,0.8575461804866791,-0.011712726,0.00161302
622.72,-2.7,6335.794671535492,8,0.015390255,9986,6389760,0.76588005,0.0,0.9136121794581413,-0.011171584,0.0018016973
623.24,-2.63,6338.291046857834,6,0.018777767,9992,6393856,0.7626177,0.0,0.8933056965470314,-0.011555853,0.0017069414
624.72,-2.7,6340.734704494476,7,0.014717908,9999,6397952,0.8343213,0.0,0.8300529420375824,-0.011390166,0.0018493062
626.53,-2.87,6368.077358722687,5,0.01731925,10004,6402048,0.7580215,0.0,0.8936488404870033,-0.008793482,0.0014857909
619.9,-3.0,6370.4925627708435,8,0.015700957,10012,6406144,0.7528066,0.0,0.9009886980056763,-0.010503979,0.0014886826
619.51,-3.05,6373.408211708069,6,0.018621864,10018,6410240,0.7070866,0.0,0.8758867457509041,-0.009577811,0.0014095508
619.33,-2.97,6375.715065956116,7,0.01891134,10025,6414336,0.7440825,0.0,0.9075385332107544,-0.0112311,0.0016101686
623.57,-3.02,6378.209612369537,6,0.016469557,10031,6418432,0.7743684,0.0,0.9042096063494682,-0.011900177,0.0016528685
625.54,-2.98,6380.61051607132,5,0.017400477,10036,6422528,0.7580292,0.0,0.8923689052462578,-0.010493271,0.0015646176
630.47,-2.83,6383.524482727051,7,0.02259499,10043,6426624,0.707474,0.0,0.8961249738931656,-0.010104285,0.0013485911
630.8,-3.04,6385.855846643448,6,0.018128436,10049,6430720,0.75421184,0.0,0.8875529170036316,-0.0109741315,0.0015395395
629.88,-3.18,6388.343055963516,7,0.016524889,10056,6434816,0.7557848,0.0,0.8999306783080101,-0.010119073,0.0013682265
632.16,-3.17,6390.590841054916,6,0.0145880915,10062,6438912,0.77975935,0.0,0.8602523058652878,-0.010355884,0.0016976158
634.34,-3.11,6392.872781276703,6,0.018281126,10068,6443008,0.7279866,0.0,0.8980203717947006,-0.010375045,0.0014512776
638.69,-2.79,6395.520178556442,7,0.019766865,10075,6447104,0.6808499,0.0,0.9188857525587082,-0.010260826,0.0014178905
637.32,-2.69,6397.977849006653,6,0.019191677,10081,6451200,0.7048061,0.0,0.8931023627519608,-0.010626561,0.0013854747
646.57,-2.69,6400.1555416584015,6,0.022251884,10087,6455296,0.7524185,0.0,0.8672914206981659,-0.01221261,0.0017563145
649.15,-2.61,6402.655578613281,6,0.019375436,10093,6459392,0.76591504,0.0,0.8853769972920418,-0.012334956,0.0018219551
651.69,-2.41,6405.646605968475,7,0.019015577,10100,6463488,0.6983192,0.0,0.8796985894441605,-0.010333361,0.0014825396
646.41,-2.31,6408.102575302124,6,0.019552523,10106,6467584,0.7358209,0.0,0.9056305885314941,-0.01055185,0.0016005374
653.96,-2.21,6410.297153949738,6,0.01990658,10112,6471680,0.7970228,0.0,0.8870098516345024,-0.011760773,0.0017709514
647.82,-2.24,6412.536535978317,7,0.017918793,10119,6475776,0.7194462,0.0,0.909386157989502,-0.011559514,0.001590239
653.52,-2.15,6414.6706800460815,6,0.02719378,10125,6479872,0.7172471,0.0,0.8657238781452179,-0.011533585,0.0017053308
642.58,-2.31,6417.018609762192,7,0.017428944,10132,6483968,0.78329927,0.0,0.8653563410043716,-0.010071588,0.0011838455
635.26,-2.25,6419.241431951523,8,0.018781405,10140,6488064,0.778964,0.0,0.8848759606480598,-0.011387803,0.0015864195
633.54,-2.15,6422.277316808701,6,0.02059085,10146,6492160,0.71576023,0.0,0.9127509668469429,-0.010352181,0.0014575501
633.12,-2.16,6424.893244504929,7,0.02197865,10153,6496256,0.722382,0.0,0.9143858179450035,-0.01035729,0.0015045335
628.52,-2.07,6451.235690832138,6,0.020282688,10159,6500352,0.74031645,0.0,0.8879124969244003,-0.01103707,0.0015798389
632.9,-2.03,6453.677167892456,7,0.021460831,10166,6504448,0.70540965,0.0,0.9188241437077522,-0.011489241,0.0016893011
633.72,-2.07,6455.842157363892,6,0.02035327,10172,6508544,0.7040919,0.0,0.9016866236925125,-0.01133596,0.0014416534
631.6,-2.04,6458.089922904968,6,0.020046795,10178,6512640,0.73567957,0.0,0.8995449170470238,-0.010368967,0.001438762
638.15,-1.94,6460.690680027008,6,0.01810073,10184,6516736,0.72205263,0.0,0.9246349409222603,-0.009994495,0.0013152598
641.63,-2.0,6463.064938545227,6,0.023062494,10190,6520832,0.72914433,0.0,0.8935622647404671,-0.011196978,0.001583099
640.43,-1.83,6465.74866104126,6,0.025437761,10196,6524928,0.7238376,0.0,0.8885294273495674,-0.010054034,0.0014472312
